cenario;trecho;area_km2;Q_m3s;h_m;z_talvegue_m;z_linha_dagua_m;declividade;n_manning
ALTJ_seca_triagem;412;2149,8;2508;10,3;54,0;64,3;0,0008699999889358878;0,067
ALTJ_seca_triagem;413;2151,8;2510;8,95;53,0;62,0;0,0012799999676644802;0,065
ALTJ_seca_triagem;414;2179,3;2537;8,11;51,0;59,1;0,0021800000686198473;0,066
ALTJ_seca_triagem;415;2181,8;2540;7,27;49,4;56,6;0,002099999925121665;0,067
ALTJ_seca_triagem;416;2186,0;2544;10,67;47,5;58,2;0,0017399999778717756;0,067
ALTJ_seca_triagem;417;2188,0;2546;10,25;46,0;56,2;0,0012199999764561653;0,067
ALTJ_seca_triagem;418;2189,4;2547;10,72;44,5;55,2;0,0013099999632686377;0,068
ALTJ_seca_triagem;419;2199,9;2557;9,17;43,0;52,2;0,0013099999632686377;0,067
ALTJ_seca_triagem;420;2202,7;2560;9,35;41,5;50,8;0,0013099999632686377;0,067
ALTJ_seca_triagem;421;2204,2;2562;9,42;40,0;49,4;0,0012700000079348683;0,066
ALTJ_seca_triagem;422;2226,9;2584;7,74;39,2;47,0;0,0010900000343099236;0,069
ALTJ_seca_triagem;423;2228,5;2586;7,66;38,0;45,6;0,0017300000181421638;0,067
ALTJ_seca_triagem;424;2230,5;2588;9,79;36,5;46,3;0,0008699999889358878;0,058
ALTJ_seca_triagem;425;2277,1;2634;23,95;57,0;81,0;0,0008699999889358878;0,061
ALTJ_seca_triagem;426;2291,2;2647;14,86;56,0;70,9;0,001290000043809414;0,063
ALTJ_seca_triagem;427;2303,1;2659;8,24;35,0;43,2;0,0017399999778717756;0,069
ALTJ_seca_triagem;428;2305,3;2661;7,49;34,5;42,0;0,0016899999463930726;0,066
ALTJ_seca_triagem;429;2306,5;2662;9,15;32,0;41,1;0,0007900000200606883;0,061
ALTJ_seca_triagem;430;2318,5;2674;12,73;31,5;44,2;0,0001;0,07
ALTJ_seca_triagem;431;2330,5;2686;8,36;31,0;39,4;0,0017500000540167093;0,067
ALTJ_seca_triagem;432;2338,2;2694;8,18;28,5;36,7;0,0025100000202655792;0,068
ALTJ_seca_triagem;433;2340,8;2696;10,18;26,0;36,2;0,001560000004246831;0,066
ALTJ_seca_triagem;434;2345,5;2701;10,49;26,0;36,5;0,0006699999794363976;0,069
ALTJ_seca_triagem;435;2347,6;2703;8,43;26,0;34,4;0,0008200000156648457;0,065
ALTJ_seca_triagem;436;2349,8;2705;8,2;24,5;32,7;0,003659999929368496;0,064
ALTJ_seca_triagem;437;2356,1;2711;8,69;20,5;29,2;0,0026199999265372753;0,069
ALTJ_seca_triagem;439;2432,4;2785;11,66;54,0;65,7;0,0017500000540167093;0,068
ALTJ_seca_triagem;440;2433,9;2787;11,75;52,0;63,8;0,0017500000540167093;0,064
ALTJ_seca_triagem;441;2436,9;2790;12,48;50,0;62,5;0,0017500000540167093;0,066
ALTJ_seca_triagem;442;2454,0;2807;11,54;48,0;59,5;0,0017500000540167093;0,066
ALTJ_seca_triagem;443;2462,6;2815;11,75;46,0;57,7;0,0017500000540167093;0,065
ALTJ_seca_triagem;444;2468,4;2820;11,17;43,5;54,7;0,0021800000686198473;0,067
ALTJ_seca_triagem;445;2474,2;2826;9,82;41,2;51,1;0,0021800000686198473;0,065
ALTJ_seca_triagem;446;2476,5;2828;11,76;38,5;50,3;0,0021800000686198473;0,066
ALTJ_seca_triagem;447;2483,4;2835;17,31;37,0;54,3;0,0004400000034365803;0,067
ALTJ_seca_triagem;448;2485,3;2837;17,02;36,5;53,5;0,0004400000034365803;0,068
ALTJ_seca_triagem;449;2487,9;2839;19,28;36,5;55,8;0,0001;0,068
ALTJ_seca_triagem;451;2568,4;2917;17,22;66,5;83,7;0,0008699999889358878;0,064
ALTJ_seca_triagem;454;2715,9;3059;26,16;19,5;45,7;0,0001;0,067
ALTJ_seca_triagem;455;2815,9;3155;10,98;18,2;29,2;0,002400000113993883;0,067
ALTJ_seca_triagem;456;2817,6;3156;10,4;15,0;25,4;0,0013099999632686377;0,068
ALTJ_seca_triagem;457;2834,2;3172;12,94;15,0;27,9;0,0005799999926239252;0,069
ALTJ_seca_triagem;458;2836,9;3175;9,08;15,0;24,1;0,0008500000112690032;0,067
ALTJ_seca_triagem;459;2838,1;3176;12,16;15,0;27,2;0,001019999966956675;0,066
ALTJ_seca_triagem;460;2841,3;3179;14,15;14,5;28,6;0,0003100000030826777;0,069
ALTJ_seca_triagem;461;2843,3;3181;16,93;14,5;31,4;0,0001;0,067
ALTJ_seca_triagem;463;12626,1;11294;22,93;72,5;95,4;0,0004199999966658652;0,068
ALTJ_seca_triagem;464;12776,0;11408;10,88;72,5;83,4;0,004389999900013208;0,055
ALTJ_seca_triagem;465;12802,2;11428;19,45;67,0;86,4;0,0007300000288523734;0,056
ALTJ_seca_triagem;466;12803,1;11428;18,21;66,5;84,7;0,0007099999929778278;0,061
ALTJ_seca_triagem;467;12825,5;11445;13,96;66,0;80,0;0,0011899999808520079;0,055
ALTJ_seca_triagem;468;15398,1;13370;13,6;62,0;75,6;0,003060000017285347;0,059
ALTJ_seca_triagem;469;15413,3;13381;27,09;61,5;88,6;0,0001;0,056
ALTJ_seca_triagem;470;15418,1;13384;17,23;61,5;78,7;0,0007900000200606883;0,059
ALTJ_seca_triagem;471;15423,0;13388;20,17;61,0;81,2;0,0004400000034365803;0,058
ALTJ_seca_triagem;472;15432,4;13395;16,69;60,0;76,7;0,0008399999933317304;0,057
ALTJ_seca_triagem;473;15446,2;13405;26,19;59,5;85,7;0,0008699999889358878;0,062
ALTJ_seca_triagem;474;15448,8;13407;18,26;59,0;77,3;0,0004400000034365803;0,061
ALTJ_seca_triagem;475;15455,4;13412;17,66;58,5;76,2;0,0010400000028312206;0,059
ALTJ_seca_triagem;476;15457,3;13413;16,61;57,0;73,6;0,0011399999493733048;0,058
ALTJ_seca_triagem;477;15461,9;13417;17,81;56,0;73,8;0,0013099999632686377;0,059
ALTJ_seca_triagem;478;15685,0;13581;17,03;54,5;71,5;0,0008699999889358878;0,058
ALTJ_seca_triagem;479;15687,6;13583;20,77;53,0;73,8;0,0008699999889358878;0,061
ALTJ_seca_triagem;480;15688,8;13584;32,7;52,0;84,7;0,0013099999632686377;0,063
ALTJ_seca_triagem;481;15712,9;13602;12,6;50,5;63,1;0,0013599999947473407;0,064
ALTJ_seca_triagem;482;15722,2;13608;18,75;49,0;67,8;0,0008699999889358878;0,063
ALTJ_seca_triagem;483;15725,1;13610;29,44;49,0;78,4;0,0001;0,066
ALTJ_seca_triagem;484;15738,2;13620;17,24;49,0;66,2;0,0005699999746866524;0,062
ALTJ_seca_triagem;485;15744,9;13625;17,12;49,0;66,1;0,0007800000021234155;0,066
ALTJ_seca_triagem;486;15749,6;13628;22,18;49,0;71,2;0,0004400000034365803;0,061
ALTJ_seca_triagem;487;15755,5;13633;17,71;48,0;65,7;0,0008699999889358878;0,062
ALTJ_seca_triagem;488;15759,2;13636;18,57;47,0;65,6;0,0008699999889358878;0,061
ALTJ_seca_triagem;489;15760,9;2257;6,05;46,0;52,0;0,0008699999889358878;0,058
ALTJ_seca_triagem;490;15764,8;2267;5,53;45,0;50,5;0,0008699999889358878;0,059
ALTJ_seca_triagem;491;15828,6;2387;6,63;44,0;50,6;0,0012700000079348683;0,064
ALTJ_seca_triagem;492;15831,9;2392;6,24;43,0;49,2;0,0008699999889358878;0,059
ALTJ_seca_triagem;493;15837,1;2401;5,82;41,5;47,3;0,0008699999889358878;0,056
ALTJ_seca_triagem;494;15872,4;2457;6,79;40,0;46,8;0,0013099999632686377;0,064
ALTJ_seca_triagem;495;15874,2;2460;5,67;38,5;44,2;0,0013099999632686377;0,062
ALTJ_seca_triagem;496;15880,7;2470;8,27;37,5;45,8;0,0008699999889358878;0,062
ALTJ_seca_triagem;497;15881,1;2470;8,55;36,5;45,0;0,0004400000034365803;0,053
ALTJ_seca_triagem;498;18372,7;5213;9,83;35,6;45,4;0,0005699999746866524;0,058
ALTJ_seca_triagem;499;18378,4;5218;15,15;34,5;49,6;0,0004400000034365803;0,06
ALTJ_seca_triagem;500;18381,0;5221;9,54;34,0;43,5;0,0008699999889358878;0,06
ALTJ_seca_triagem;501;18385,5;5225;19,79;33,0;52,8;0,0008699999889358878;0,049
ALTJ_seca_triagem;502;18386,6;5226;7,82;32,5;40,3;0,0007999999797903001;0,061
ALTJ_seca_triagem;503;18389,9;5229;19,01;31,5;50,5;0,0004400000034365803;0,057
ALTJ_seca_triagem;504;18930,1;5741;18,19;31,0;49,2;0,0004400000034365803;0,068
ALTJ_seca_triagem;505;18959,7;5769;16,01;30,5;46,5;0,0004400000034365803;0,067
ALTJ_seca_triagem;506;18960,6;5770;9,89;30,0;39,9;0,0008699999889358878;0,063
ALTJ_seca_triagem;507;18967,2;5776;12,2;29,5;41,7;0,0005300000193528831;0,064
ALTJ_seca_triagem;508;19015,5;5821;16,6;29,0;45,6;0,0004400000034365803;0,069
ALTJ_seca_triagem;509;19066,8;5869;16,96;28,5;45,5;0,0004400000034365803;0,066
ALTJ_seca_triagem;510;19066,9;5869;9,28;28,0;37,3;0,0004400000034365803;0,065
ALTJ_seca_triagem;511;19076,4;5878;14,36;27,5;41,9;0,0005699999746866524;0,068
ALTJ_seca_triagem;512;19126,1;5924;9,04;27,0;36,0;0,00107999995816499;0,065
ALTJ_seca_triagem;513;19135,9;5933;16,98;26,5;43,5;0,0004400000034365803;0,065
ALTJ_seca_triagem;514;19173,7;5968;10,45;26,0;36,5;0,0007699999841861427;0,067
ALTJ_seca_triagem;515;19177,8;5972;25,05;25,5;50,6;0,0001;0,059
ALTJ_seca_triagem;516;19192,4;5985;9,93;25,0;34,9;0,0008699999889358878;0,068
ALTJ_seca_triagem;517;19196,7;5989;12,45;24,5;36,9;0,0004400000034365803;0,068
ALTJ_seca_triagem;518;19215,1;6006;11,21;24,0;35,2;0,0009899999713525176;0,059
ALTJ_seca_triagem;519;19220,7;6011;12,94;23,5;36,4;0,0004400000034365803;0,065
ALTJ_seca_triagem;520;19224,5;6015;13,45;22,5;35,9;0,0004400000034365803;0,068
ALTJ_seca_triagem;521;19228,8;6019;11,48;22,0;33,5;0,0008699999889358878;0,068
ALTJ_seca_triagem;522;19440,2;6213;12,2;21,5;33,7;0,0006600000197067857;0,067
ALTJ_seca_triagem;523;19443,2;6216;9,04;20,5;29,5;0,001120000029914081;0,065
ALTJ_seca_triagem;524;19446,0;6219;11,13;20,0;31,1;0,0008699999889358878;0,067
ALTJ_seca_triagem;525;19450,1;6222;13,61;19,5;33,1;0,0004400000034365803;0,068
ALTJ_seca_triagem;526;19460,1;6231;13,44;18,5;31,9;0,0004400000034365803;0,068
ALTJ_seca_triagem;527;19467,9;6239;10,64;18,0;28,6;0,0008699999889358878;0,059
ALTJ_seca_triagem;528;19468,8;6239;11,85;17,5;29,4;0,0007699999841861427;0,058
ALTJ_seca_triagem;529;19473,4;6244;13,73;16,5;30,2;0,0004400000034365803;0,067
ALTJ_seca_triagem;530;19478,3;6248;8,98;16,0;25,0;0,0011899999808520079;0,069
ALTJ_seca_triagem;531;19542,0;6306;8,9;15,5;24,4;0,000859999970998615;0,068
ALTJ_seca_triagem;532;19571,0;6333;15,16;14,5;29,7;0,0004400000034365803;0,068
ALTJ_seca_triagem;533;22416,9;8807;17,35;14,0;31,3;0,0005799999926239252;0,061
ALTJ_seca_triagem;534;22419,5;8809;18,23;14,0;32,2;0,0001;0,069
ALTJ_seca_triagem;535;22428,4;8817;21,05;14,0;35,1;0,0001;0,064
ALTJ_seca_triagem;536;22429,3;8818;22,55;14,0;36,6;0,0001;0,067
ALTJ_seca_triagem;537;22434,4;8822;22,22;14,0;36,2;0,0001;0,064
ALTJ_seca_triagem;538;22436,8;8824;11,94;14,0;25,9;0,0008299999753944576;0,067
ALTJ_seca_triagem;539;22440,5;8827;18,26;14,0;32,3;0,0001;0,064
ALTJ_seca_triagem;540;22442,7;8829;23,68;14,0;37,7;0,0001;0,068
ALTJ_seca_triagem;541;23029,8;9317;15,14;14,0;29,1;0,0001;0,069
ALTJ_seca_triagem;542;23085,5;9363;25,05;14,0;39,0;0,0001;0,053
ALTJ_seca_triagem;543;23088,1;9365;11,43;14,0;25,4;0,0007399999885819852;0,064
ALTJ_seca_triagem;544;23330,3;9564;12,96;13,5;26,5;0,0004400000034365803;0,061
ALTJ_seca_triagem;545;23340,2;9572;13,18;13,5;26,7;0,0002099999983329326;0,069
ALTJ_seca_triagem;546;23350,5;9581;14,14;13,5;27,6;0,0004299999854993075;0,063
ALTJ_seca_triagem;547;23350,9;9581;45,0;13,5;58,5;0,0001;0,044
ALTJ_seca_triagem;548;23614,7;9797;8,55;13,5;22,1;0,0004199999966658652;0,066
ALTJ_seca_triagem;549;23616,5;9799;11,56;13,5;25,1;0,0004299999854993075;0,063
ALTJ_seca_triagem;550;23619,1;9801;12,75;13,5;26,3;0,0001;0,06
ALTJ_seca_triagem;551;23620,8;9802;11,18;13,5;24,7;0,00031999999191612005;0,061
ALTJ_seca_triagem;552;23621,1;9802;13,41;13,5;26,9;0,0004400000034365803;0,055
ALTJ_seca_triagem;553;23622,5;9803;14,5;13,0;27,5;0,0001;0,061
ALTJ_seca_triagem;554;23623,3;9804;10,09;13,0;23,1;0,000859999970998615;0,053
ALTJ_seca_triagem;555;23623,8;9804;11,86;13,0;24,9;0,0008699999889358878;0,052
ALTJ_seca_triagem;556;23659,9;9834;5,02;9,8;14,8;0,00430000014603138;0,069
ALTJ_seca_triagem;557;23693,0;9861;18,9;8,0;26,9;0,0001;0,068
ALTJ_seca_triagem;558;23694,5;9862;15,43;8,0;23,4;0,0004400000034365803;0,059
ALTJ_seca_triagem;559;23696,5;9864;10,84;7,5;18,3;0,00033999999868683517;0,065
ALTJ_seca_triagem;560;23699,2;9866;10,36;7,5;17,9;0,0001;0,069
ALTJ_seca_triagem;561;23733,8;9894;9,57;7,5;17,1;0,0001;0,068
ALTJ_seca_triagem;562;23734,8;9895;16,0;7,0;23,0;0,0004400000034365803;0,054
ALTJ_seca_triagem;563;24424,2;10453;8,47;7,0;15,5;0,000859999970998615;0,067
ALTJ_seca_triagem;564;24432,4;10460;7,67;7,0;14,7;0,000750000006519258;0,066
ALTJ_seca_triagem;565;24439,8;10466;7,92;7,0;14,9;0,0008200000156648457;0,068
ALTJ_seca_triagem;566;24442,0;10467;9,18;6,5;15,7;0,0012600000482052565;0,058
ALTJ_seca_triagem;567;24442,8;10468;16,73;6,5;23,2;0,0001;0,056
ALTJ_seca_triagem;568;24454,7;10478;7,17;6,5;13,7;0,00033999999868683517;0,069
ALTJ_seca_triagem;569;25161,2;11042;11,17;6,5;17,7;0,0004199999966658652;0,059
ALTJ_seca_triagem;570;25161,9;11043;12,29;6,0;18,3;0,0008399999933317304;0,057
ALTJ_seca_triagem;571;25162,2;11043;45,0;6,0;51,0;0,0001;0,037
ALTJ_seca_triagem;572;25167,6;11047;6,14;6,0;12,1;0,0001;0,069
ALTJ_seca_triagem;573;25284,8;11140;12,11;6,0;18,1;0,0011899999808520079;0,058
ALTJ_seca_triagem;574;25286,2;11142;9,84;5,5;15,3;0,0003100000030826777;0,058
ALTJ_seca_triagem;575;25573,9;11369;8,2;5,5;13,7;0,00039999998989515007;0,056
ALTJ_seca_triagem;576;25578,5;11373;6,52;5,5;12,0;0,00033999999868683517;0,055
ALTJ_seca_triagem;577;25579,6;11374;7,05;5,0;12,1;0,0007999999797903001;0,069
ALTJ_seca_triagem;578;25622,5;11408;7,63;5,0;12,6;0,0008099999977275729;0,063
ALTJ_seca_triagem;579;25623,3;11408;4,49;4,6;9,1;0,000910000002477318;0,046
ALTJ_seca_triagem;580;25627,1;11411;8,71;3,0;11,7;0,001560000004246831;0,053
ALTJ_seca_triagem;581;25663,1;11440;6,29;3,0;9,3;0,0001;0,067
ALTJ_seca_triagem;582;25669,1;11444;12,35;3,0;15,4;0,0006399999838322401;0,058
ALTJ_seca_triagem;583;25677,0;11451;7,19;3,0;10,2;0,0001;0,066
ALTJ_seca_triagem;584;25701,5;11470;6,2;2,5;8,7;0,0004400000034365803;0,065
ALTJ_seca_triagem;585;25707,2;11474;8,0;2,5;10,5;0,00031999999191612005;0,062
ALTJ_seca_triagem;586;25708,4;11475;8,05;2,5;10,6;0,0001;0,067
ALTJ_seca_triagem;587;25726,5;11490;11,18;2,5;13,7;0,0001;0,064
ALTJ_seca_triagem;588;25729,0;11492;11,47;2,0;13,5;0,0004400000034365803;0,047
ALTJ_seca_triagem;589;25729,3;11492;45,0;2,0;47,0;0,0001;0,035
ALTJ_seca_triagem;590;25729,3;11492;45,0;2,0;47,0;0,0001;0,035
ALTJ_seca_triagem;591;25729,3;11492;9,28;2,0;11,3;0,0001;0,062
ALTJ_seca_triagem;592;25737,7;11498;10,61;2,0;12,6;0,0001;0,052
ALTJ_seca_triagem;593;25740,1;11500;11,78;2,0;13,8;0,0010499999625608325;0,063
ALTJ_seca_triagem;594;25740,6;11501;9,88;1,5;11,4;0,0003600000054575503;0,043
ALTJ_seca_triagem;595;25742,3;11502;9,09;1,5;10,6;0,0004299999854993075;0,057
ALTJ_seca_triagem;596;26182,8;11848;10,59;1,5;12,1;0,0001;0,063
