cenario;tempo_h;Q_natural_Estrela_m3s;Q_resultante_Estrela_m3s;Q_fora_E12_m3s
C03;355,0;600,2903681908618;2690,261630847859;113,64138955843674
C03;356,0;600,2770705791094;2690,254624403325;113,63887217825302
C03;357,0;600,2643756824643;2690,247934082815;113,63646889848796
C03;358,0;600,2522565061995;2690,2415458018204;113,63417460875083
C03;359,0;600,2406872479359;2690,2354460941265;113,6319844243752
C03;360,0;600,2296432458403;2690,2296220851445;113,62989367661224
C03;361,0;600,2191009290294;2690,224061466372;113,62789790324149
C03;362,0;600,2090377700872;2690,2187524709316;113,62599283958207
C03;363,0;600,1994322396093;2690,2136838501438;113,62417440988739
C03;364,0;600,1902637626896;2690,208844851093;113,62243871910755
C03;365,0;600,1815126772668;2690,204225195147;113,62078204500402
C03;366,0;600,1731601942558;2690,1998150573804;113,61920083060191
C03;367,0;600,1651883593863;2690,195605046884;113,61769167696575
C03;368,0;600,1575800166792;2690,1915861879015;113,61625133628515
C03;369,0;600,1503187734919;2690,187749901775;113,61487670525747
C03;370,0;600,1433889670657;2690,1840879896627;113,61356481875491
C03;371,0;600,1367756325129;2690,180592615984;113,61231284376413
C03;372,0;600,1304644721836;2690,1772562925858;113,61111807358695
C03;373,0;600,1244418263515;2690,174071863575;113,60997792229112
C03;374,0;600,1186946451675;2690,1710324908063;113,6088899194005
C03;375,0;600,1132104618223;2690,1681316399904;113,60785170481475
C03;376,0;600,1079773668719;2690,1653630673977;113,60686102394868
C03;377,0;600,1029839836726;2690,162720807134;113,60591572308192
C03;378,0;600,0982194448816;2690,160199158963;113,60501374491017
C03;379,0;600,0936733699752;2690,157792676656;113,60415312428927
C03;380,0;600,089335843745;2690,1554961568327;113,60333198416413
C03;381,0;600,0851973957257;2690,1533046283007;113,6025485316744
C03;382,0;600,0812489805202;2690,1512133418382;113,60180105442957
C03;383,0;600,0774819589788;2690,149217760431;113,6010879169462
C03;384,0;600,0738880801994;2690,1473135499214;113,60040755724023
C03;385,0;600,0704594643126;2690,1454965700714;113,59975848356811
C03;386,0;600,067188586018;2690,143762866003;113,59913927130987
C03;387,0;600,0640682588383;2690,1421086600208;113,59854855998854
C03;388,0;600,0610916200643;2690,140530343782;113,59798505041981
C03;389,0;600,058252116356;2690,139024470809;113,59744750198632
C03;390,0;600,0555434899763;2690,137587749327;113,59693473003146
C03;391,0;600,0529597656265;2690,136217035412;113,59644560336724
C03;392,0;600,05049523786;2690,1349093264434;113,59597904189161
C03;393,0;600,0481444590486;2690,133661754835;113,59553401431023
C03;394,0;600,045902227877;2690,132471582043;113,59510953595851
C03;395,0;600,0437635783442;2690,1313361928346;113,59470466671927
C03;396,0;600,0417237692473;2690,1302530898083;113,5943185090321
C03;397,0;600,0397782741302;2690,1292198881542;113,59395020599045
C03;398,0;600,0379227716742;2690,128234310643;113,59359893952242
C03;399,0;600,036153136513;2690,127294182835;113,59326392865204
C03;400,0;600,0344654304527;2690,126397428495;113,59294442783707
C03;401,0;600,0328558940803;2690,125542065218;113,5926397253804
C03;402,0;600,0313209387431;2690,1247262002394;113,59234914191165
C03;403,0;600,0298571388821;2690,1239480264317;113,59207202893593
C03;404,0;600,0284612247067;2690,1232058184764;113,59180776744681
C03;405,0;600,0271300751921;2690,1224979292074;113,59155576660093
C03;406,0;600,0258607113882;2690,1218227861123;113,5913154624512
C03;407,0;600,024650290026;2690,12117888799;113,59108631673632
C03;408,0;600,0234960974063;2690,120564801755;113,59086781572404
C03;409,0;600,0223955435619;2690,1199791593835;113,59065946910582
C03;410,0;600,021346156678;2690,119420654993;113,59046080894066
C03;411,0;600,0203455777615;2690,118888042057;113,59027138864602
C03;412,0;600,0193915555484;2690,1183801307297;113,59009078203343
C03;413,0;600,0184819416367;2690,1178957853076;113,58991858238743
C03;414,0;600,0176146858373;2690,117433921788;113,58975440158534
C03;415,0;600,0167878317332;2690,116993505545;113,58959786925642
C03;416,0;600,0159995124347;2690,116573549101;113,58944863197856
C03;417,0;600,0152479465273;2690,1161731100087;113,58930635251082
C03;418,0;600,014531434198;2690,115791288816;113,5891707090605
C03;419,0;600,013848353537;2690,115427227128;113,58904139458268
C03;420,0;600,013197157004;2690,11508010575;113,58891811611146
C03;421,0;600,0125763680536;2690,1147491429233;113,58880059412095
C03;422,0;600,0119845779109;2690,1144335926247;113,58868856191502
C03;423,0;600,0114204424929;2690,1141327429564;113,58858176504437
C03;424,0;600,0108826794675;2690,1138459146;113,58847996074984
C03;425,0;600,0103700654454;2690,113572459341;113,58838291743069
C03;426,0;600,0098814332969;2660,656514083535;113,58829041413681
C03;427,0;600,0094156695905;2596,7938171273518;113,58820224008372
C03;428,0;600,0089717121471;2566,5991320855915;113,5881181941895
C03;429,0;600,0085485477026;2552,342011982912;113,5880380846325
C03;430,0;600,0081452096784;2545,567387460555;113,58796172842898
C03;431,0;600,0077607760502;2542,3384820315327;113,58788895102987
C03;432,0;600,0073943673139;2540,7972450110997;113,58781958593565
C03;433,0;600,0070451445436;2540,0609981622256;113,5877534743287
C03;434,0;600,006712307537;2539,709110056678;113,58769046472213
C03;435,0;600,0063950930448;2539,5408336249357;113,58763041262469
C03;436,0;600,0060927730798;2539,460293475303;113,58757318022062
C03;437,0;600,005804653303;2539,4216844364137;113,58751863606412
C03;438,0;600,0055300714829;2539,403119049547;113,58746665478766
C03;439,0;600,0052683960238;2539,3941377077604;113,58741711682342
C03;440,0;600,0050190245618;2539,389741651208;113,58736990813748
C03;441,0;600,0047813826236;2539,3875417580934;113,58732491997593
C03;442,0;600,0045549223477;2539,386396042695;113,58728204862265
C03;443,0;600,0043391212613;2539,385758533496;113,587241195168
C03;444,0;600,0041334811148;2539,3853681046116;113,58720226528803
C03;445,0;600,0039375267688;2539,385099767932;113,58716516903371
C03;446,0;600,0037508051313;2539,3848936049935;113,58712982062987
C03;447,0;600,0035728841432;2539,3847208028888;113,58709613828313
C03;448,0;600,0034033518109;2539,3845674223367;113,58706404399871
C03;449,0;600,0032418152823;2539,3844266400465;113,58703346340546
C03;450,0;600,0030878999646;2476,5028564204736;113,587004325589
C03;451,0;600,0029412486834;2406,476823396806;113,58697656293238
C03;452,0;600,0028015208794;2364,9918122419863;113,58695011096403
C03;453,0;600,0026683918413;2343,723141913183;113,58692490821271
C03;454,0;600,0025415519757;2332,2602031643646;113,58690089606901
C03;455,0;600,0024207061078;2325,6104950237236;113,58687801865322
C03;456,0;600,0023055728162;2321,3205333428873;113,58685622268925
C03;457,0;600,0021958837971;2318,203617155482;113,58683545738428
C03;458,0;600,0020913832573;2315,671497837128;113,58681567431398
C03;459,0;600,0019918273365;2313,4029977312844;113,58679682731298
C03;460,0;600,0018969835545;2311,266580760277;113,58677887237026
C03;461,0;600,0018066302842;2309,1971579640644;113,58676176752947
C03;462,0;600,0017205562496;2307,1409804613904;113,58674547279374
C03;463,0;600,0016385600452;2305,0861972000807;113,58672995003492
C03;464,0;600,0015604496796;2303,033287718559;113,58671516290696
C03;465,0;600,0014860421378;2300,964206826589;113,58670107676316
C03;466,0;600,0014151629656;2202,4916769344104;113,5866876585775
C03;467,0;600,0013476458719;2061,662704379007;113,58667487686924
C03;468,0;600,0012833323493;1921,4802419421267;113,5866627016313
C03;469,0;600,0012220713134;1794,522098601387;113,58665110426172
C03;470,0;600,0011637187567;1688,1130211184177;113,5866400574984
C03;471,0;600,0011081374207;1599,379466719966;113,5866295353568
C03;472,0;600,0010551964813;1525,5643562336766;113,58661951307052
C03;473,0;600,0010047712493;1464,3330842024172;113,58660996703458
C03;474,0;600,0009567428854;1413,5915345890503;113,5866008747514
C03;475,0;600,0009109981272;1371,6280400831054;113,58659221477923
C03;476,0;600,0008674290299;1336,8013305514455;113,58658396668295
C03;477,0;600,000825932718;1308,3363015089365;113,58657611098711
C03;478,0;600,0007864111493;1286,9303448360436;113,58656862913128
C03;479,0;600,000748770889;1272,7320454661783;113,58656150342728
C03;480,0;600,0007129228954;1262,861121821394;113,58655471701853
C04;0,0;600,0;421,4501322380105;113,58641975308645
C04;1,0;602,0730252219284;420,04615824612716;113,97886560811429
C04;2,0;615,6917366914672;420,82840253913895;116,55703340390629
C04;3,0;650,1096337094854;425,4803130273867;123,07270956675148
C04;4,0;712,3864302716262;435,3268987733037;134,86237349205965
C04;5,0;807,6922804725331;451,4331479055998;152,90479066846797
C04;6,0;939,578770874094;474,4749794885428;177,87231443265648
C04;7,0;1110,2198372612952;506,6697293300607;210,17649408894135
C04;8,0;1320,6254897546692;546,3890720848169;250,00853535983208
C04;9,0;1570,830978959158;593,6438940291027;297,37511156201117
C04;10,0;1860,0638049961954;648,2941555639336;352,1299802030351
C04;11,0;2186,8907593063777;710,0925615606686;414,00181956786696
C04;12,0;2549,346994559396;778,6709226112098;482,61866303382175
C04;13,0;2945,048939510288;853,5815380215596;557,5292750609964
C04;14,0;3371,2927119421097;934,3157793925607;638,2217818152961
C04;15,0;3825,1395327745504;1020,3202242354544;724,1398409730917
C04;16,0;4303,48950692258;1111,0105969168137;814,6966092271856
C04;17,0;4803,145010566519;1205,7837505102393;909,2867421752527
C04;18,0;5320,864809227682;1304,0279014124121;1007,2966394506035
C04;19,0;5853,409925584;1405,131308701805;1108,1131279904453
C04;20,0;6397,582179524259;1508,4895720346526;1211,1307580805135
C04;21,0;6950,256234804096;1613,521211533566;1315,7578701299403
C04;22,0;7508,405906163199;1719,6605582097213;1421,421574890011
C04;23,0;8069,125407273852;1826,3599070872365;1527,5717759181712
C04;24,0;8629,646152846582;1933,0982883119052;1633,6843503963996
C04;25,0;9187,349667093044;2039,3959933034027;1739,2635928413492
C04;26,0;9739,777095054598;2144,7993971935825;1843,8440157006141
C04;27,0;10284,635762599604;2248,8458161892313;1946,9915912304057
C04;28,0;10819,8031847608;2351,132231281429;2048,3045103167033
C04;29,0;11343,328880145813;2451,2441019783664;2147,4135259625846
C04;30,0;11853,434311058632;2548,846520855638;2243,9819419525716
C04;31,0;12348,511234394355;2643,6719941094007;2337,7053006593687
C04;32,0;12827,11871701698;2735,445952067587;2428,3108180229383
C04;33,0;13287,97904092603;2823,925806556405;2515,556608354733
C04;34,0;13729,972697810983;2908,896353034655;2599,2307367532926
C04;35,0;14152,132649350526;2990,310013100774;2679,1501325174804
C04;36,0;14553,638008623728;3068,634403949488;2755,1593929700134
C04;37,0;14933,807279066135;3143,631156091891;2827,1295035195067
C04;38,0;15292,09127034545;3215,3261864460374;2894,956496559946
C04;39,0;15628,065795183416;3283,5075540167027;2958,560068900927
C04;40,0;15941,424237360823;3347,480322112058;3017,882174811488
C04;41,0;16231,970068771821;3407,5972534378875;3072,8856094184202
C04;42,0;16499,609382313687;3463,3029020195254;3123,55259510241
C04;43,0;16744,343497492064;3515,0686312487724;3169,8833816599954
C04;44,0;16966,26168678126;3562,6856174924105;3211,8948693257416
C04;45,0;17165,53406290655;3606,2793324994077;3249,619262258678
C04;46,0;17342,404660219705;3763,7926234153188;3283,1027587726635
C04;47,0;17497,18473713819;4024,442960684752;3312,40428341646
C04;48,0;17630,246321136627;4324,637334137248;3337,594264971555
C04;49,0;17742,016012947275;4629,452029440214;3358,7534635210177
C04;50,0;17832,969062381486;4927,663220406798;3375,9718489391125
C04;51,0;17903,623724468413;5204,726148930307;3389,3475324479773
C04;52,0;17954,535901368436;5464,955880849893;3398,9857522744924
C04;53,0;17986,294072708497;5691,317812210183;3404,997913908531
C04;54,0;17999,514514561488;5894,176307943022;3407,5006850045893
C04;55,0;17994,836805211777;6073,272874734106;3406,6151445751234
C04;56,0;17972,91961407818;6219,377173276423;3402,465985788608
C04;57,0;17934,4367686707;6333,137757931594;3395,180771402362
C04;58,0;17880,07359320866;6420,947198503039;3384,889240623793
C04;59,0;17810,52351149829;6488,167659758055;3371,722665998766
C04;60,0;17726,484905832207;6537,7334768492;3355,8132587676805
C04;61,0;17628,658223010345;6572,252455153688;3337,293621004254
C04;62,0;17517,74331807004;6559,053444401305;3316,2962427552143
C04;63,0;17394,437025935666;6535,710243973685;3292,9530423275946
C04;64,0;17259,430950937294;6510,152149467049;3267,3949478209584
C04;65,0;17113,40946398961;6482,508719618034;3239,7515179719435
C04;66,0;16957,04789715301;6452,907802011447;3210,150600365356
C04;67,0;16791,010925306102;6421,4752267135555;3178,718025067465
C04;68,0;16615,95112473257;6388,334533397161;3145,577331751071
C04;69,0;16432,507698555106;6353,606730052597;3110,8495284065075
C04;70,0;16241,305359126802;6317,410081412472;3074,652879766382
C04;71,0;16042,953357708182;6279,859925259139;3037,1027236130485
C04;72,0;15838,044652008452;6241,068514831353;2998,3113131852633
C04;73,0;15627,155202447417;6201,144885599126;2958,387683953035
C04;74,0;15410,843388293562;6160,1947447324055;2917,437543086315
C04;75,0;15189,649535149563;6118,320381649045;2875,5631800029546
C04;76,0;14964,09554558486;6075,620598089578;2832,863396443488
C04;77,0;14734,684625051783;6032,190656230225;2789,4334545841343
C04;78,0;14501,901095564177;5988,122243410251;2745,3650417641607
C04;79,0;14266,210289962448;5943,5034521152165;2700,746250469126
C04;80,0;14028,058519934102;5898,4187739229155;2655,661572276825
C04;81,0;13787,873111301904;5852,949106183811;2610,19190453772
C04;82,0;13546,062500431135;5807,171770271947;2564,414568625857
C04;83,0;13303,016385941182;5761,160540305594;2518,4033386595033
C04;84,0;13059,10593023406;5714,985681298734;2472,2284796526433
C04;85,0;12814,68400567164;5668,71399576506;2425,95679411897
C04;86,0;12570,085480544294;5622,408877854892;2379,651676208802
C04;87,0;12325,627540274778;5576,130374162512;2333,3731725164216
C04;88,0;12081,610039592584;5529,935250396535;2287,178048750444
C04;89,0;11838,315881694916;5483,877063159138;2241,119861513047
C04;90,0;11596,011420680552;5438,006236131098;2195,249034485008
C04;91,0;11354,946883802193;5392,370140008685;2149,6129383625944
C04;92,0;11115,356810331023;5347,013175585402;2104,255973939312
C04;93,0;10877,460504064298;5301,9768594165325;2059,219657770442
C04;94,0;10641,462496732905;5257,299911547141;2014,5427099010508
C04;95,0;10407,553019780918;5213,018344824986;1970,2611431788955
C04;96,0;10175,908482193263;5169,165555358418;1926,4083537123272
C04;97,0;9946,691952241494;5125,772413716004;1883,015212069914
C04;98,0;9720,053641200731;5082,867356499327;1840,1101548532367
C04;99,0;9496,131387263933;5040,476477953124;1797,719276307034
C04;100,0;9275,051138042878;4998,623621307891;1755,8664196618006
C04;101,0;9056,927430198797;8455,584960243663;1714,5732679330054
C04;102,0;8841,86386489006;14753,392037638036;1673,8594339284155
C04;103,0;8629,9535778596;14627,692024340646;1633,7425492406844
C04;104,0;8421,279703111732;14494,129589810113;1594,2383520263274
C04;105,0;8215,915829246442;14353,167240458999;1555,3607733946892
C04;106,0;8013,926447629981;14205,264200206035;1517,1220222514332
C04;107,0;7815,367391683663;14050,87503608123;1479,5326684606075
C04;108,0;7620,286266668487;13890,448414338494;1442,6017242074772
C04;109,0;7428,722869432374;13724,42598103149;1406,3367234611633
C04;110,0;7240,709597669003;13553,241360926584;1370,743799451722
C04;111,0;7056,271848313505;13377,319268596835;1335,8277600907081
C04;112,0;6875,4284047705205;13197,074725557386;1301,5921612775967
C04;113,0;6698,191812734795;13012,912377358309;1268,0393780466347
C04;114,0;6524,568744423784;12825,225904638466;1235,1706735199793
C04;115,0;6354,560351096319;12634,39752226193;1202,986265643244
C04;116,0;6188,16260378078;12440,797560796644;1171,4853916889929
C04;117,0;6025,366622181742;12244,784124755952;1140,6663705222857
C04;118,0;5866,158991774946;12046,702822196747;1110,5266626301516
C04;119,0;5710,522069137749;11846,886560455689;1081,062927923906
C04;120,0;5558,434275595607;11645,65540300099;1052,271081329576
C04;121,0;5409,8703792953265;11443,316482579648;1024,1463461873798
C04;122,0;5264,801765842645;11240,16396604909;996,683305486322
C04;123,0;5123,196697665593;11036,479066490874;969,87595096445
C04;124,0;4985,020562286258;10832,530098416655;943,717730109356
C04;125,0;4850,2361097020075;10628,57257208644;918,2015910969815
C04;126,0;4718,803679093444;10424,84932316914;893,3200257098604
C04;127,0;4590,681415090194;10221,590674180825;869,0651102785451
C04;128,0;4465,825473837498;10019,01462433902;845,4285446922204
C04;129,0;4344,190219116528;9817,327064669515;822,4016895263701
C04;130,0;4225,728408779472;9616,722015394645;799,9756013369455
C04;131,0;4110,391371767103;9417,381882819831;778,1410661716708
C04;132,0;3998,1291759815035;9219,477733115767;756,8886313501611
C04;133,0;3888,89078729056;9023,16958056944;736,20863556516
C04;134,0;3782,6242199430408;8828,606688044569;716,0912373577356
C04;135,0;3679,2766786748284;8635,927877554275;696,5264420195007
C04;136,0;3578,794692786816;8445,261849003351;677,5041269750021
C04;137,0;3481,1242424748207;8256,727505305254;659,0140656973164
C04;138,0;3386,2108776900404;8070,434282219977;641,0459502096136
C04;139,0;3293,999829806812;7886,482481393171;623,5894122250533
C04;140,0;3204,436116371253;7704,963605203943;606,6340429768248
C04;141,0;3117,4646392012028;7525,960692149828;590,1694117895197
C04;142,0;3033,0302761037456;7349,548651610734;574,1850834422322
C04;143,0;2951,0779664722363;7175,794596942755;558,6706343730003
C04;144,0;2871,5527910199085;7004,75817595269;543,6156677732232
C04;145,0;2794,400045901934;6836,491897900832;529,0098276197683
C04;146,0;2719,5653114723345;6671,041456268404;514,8428116913826
C04;147,0;2646,9945159163603;6508,446046610759;501,10438361498905
C04;148,0;2576,633993993015;6348,738678895099;487,78438398626986
C04;149,0;2508,430541116255;6191,946483795793;474,8727406078211
C04;150,0;2442,3314629971082;6038,0910124882375;462,35947788693164
C04;151,0;2378,284621062581;5887,18852954574;450,234725433874
C04;152,0;2316,238473860795;5739,2502986028485;438,4887259003339
C04;153,0;2256,1421146551793;5594,282860504195;427,1118420963987
C04;154,0;2197,9453054042197;5452,288303706686;416,09456342328195
C04;155,0;2141,598507316485;5313,264526751209;405,4275116577227
C04;156,0;2087,052908164406;5177,2054926616265;395,10144612276963
C04;157,0;2034,2604465335653;5044,10147516932;385,1072682784376
C04;158,0;1983,1738331780914;4913,939296696334;375,43602576450684
C04;159,0;1933,7465696461802;4786,702558063906;366,0789159265364
C04;160,0;1885,9329643337037;4662,3718599231925;357,0272888549844
C04;161,0;1839,6881461175753;4540,92501593115;348,2726499661469
C04;162,0;1794,9680757145454;4422,33725771995;339,8066621525037
C04;163,0;1751,7295549051566;4306,58143173043;331,62114752890704
C04;164,0;1709,9302337567458;4193,628187998817;323,70808879997816
C04;165,0;1669,528615973717;4083,4461610049366;316,05963027296656
C04;166,0;1630,4840624977348;3976,0021427044844;308,66807853930885
C04;167,0;1592,7567934750691;3871,2612478827446;301,52590284706514
C04;168,0;1556,307888703065;3769,1870719784033;294,6257351854434
C04;169,0;1521,0992866625488;3669,7418415368043;287,9603701016208
C04;170,0;1487,0937822380297;3572,886557461087;281,5227642691562
C04;171,0;1454,255023222701;3518,0632374724373;275,30603582634683
C04;172,0;1422,5475057005428;3512,0606651481035;269,30346350201324
C04;173,0;1391,9365683933447;3506,2656871914187;263,5084855453284
C04;174,0;1362,3883860560004;3500,6719001215683;257,914698475478
C04;175,0;1333,8699619992713;3495,273057312228;252,5158556661376
C04;176,0;1306,3491198150364;3490,0630674250665;247,30586577897623
C04;177,0;1279,794494375194;3485,03599270574;242,27879105964962
C04;178,0;1254,1755221714757;3480,1860471551163;237,42884550902588
C04;179,0;1229,4624310598824;3475,507594587787;232,75039294169648
C04;180,0;1205,6262294698342;3470,9951465892427;228,23794494315234
C04;181,0;1182,6386951348168;3466,6433603824667;223,88615873637616
C04;182,0;1160,4723633980225;3462,4470366140636;219,6898349679733
C04;183,0;1139,1005151433853;3458,4011170694794;215,64391542338922
C04;184,0;1118,4971643994177;3454,5006823262725;211,74348068018188
C04;185,0;1098,6370456604056;3450,74094935388;207,98374770778935
C04;186,0;1079,4956009667771;3447,1172690677945;204,36006742170417
C04;187,0;1061,0489667838428;3443,6251238455707;200,86792219948035
C04;188,0;1043,2739607156248;3440,2601250116068;197,5029233655165
C04;189,0;1026,1480680880684;3437,018010297207;194,26080865111675
C04;190,0;1009,6494284337069;3433,894641281982;191,13743963589133
C04;191,0;993,7568219076206;3430,886000822244;188,12879917615356
C04;192,0;978,4496556625268;3427,988190471668;185,2309888255777
C04;193,0;963,7079502088118;3425,197427899098;182,44022625300767
C04;194,0;949,512325783498;3422,5100443080464;179,75284266195618
C04;195,0;935,8439887503172;3419,922481862084;177,16528021599362
C04;196,0;922,6847180514101;3417,4312911199995;174,67408947390936
C04;197,0;910,0168517295458;3415,033128484314;172,27592683822397
C04;198,0;897,8232735382501;3412,7247536664336;169,96755202034302
C04;199,0;886,0873996557889;3410,5030271714627;167,7458255253721
C04;200,0;874,793165517595;3408,364907805445;165,60770615935462
C04;201,0;863,9250127804395;3406,3074502075397;163,55024856144922
C04;202,0;853,4678764304288;3404,327802409427;161,57060076333659
C04;203,0;843,4071720457692;3402,423203424014;159,66600177792384
C04;204,0;833,7287832241556;3400,590980865305;157,83377921921488
C04;205,0;824,4190491836107;3398,828548601107;156,0713469550166
C04;206,0;815,4647525446641;3397,1334044400655;154,37620279397498
C04;207,0;806,8531073008367;3395,5031278543483;152,74592620825817
C04;208,0;798,5717469835557;3393,9353777391398;151,17817609304944
C04;209,0;790,608713026839;3392,427890209947;149,67068856385663
C04;210,0;782,9524433363216;3390,978476438597;148,2212747925068
C04;211,0;775,591761066525;3389,5850205286533;146,827818882563
C04;212,0;768,5158636095896;3388,2454774308644;145,48827578477426
C04;213,0;761,7143117981077;3386,9578708991457;144,20066925305534
C04;214,0;755,1770193241022;3385,7202914874774;142,96308984138687
C04;215,0;748,8942423756862;3384,5308945880142;141,77369294192383
C04;216,0;742,8565694924317;3383,387898510599;140,6306968645086
C04;217,0;737,05491164003;3382,289582603788;139,53238095769746
C04;218,0;731,4804925043923;3381,234285417421;138,47708377133048
C04;219,0;726,1248390049553;3380,220402906689;137,46320126059857
C04;220,0;720,9797720265932;3379,2463866775856;136,4891850314953
C04;221,0;716,0373973691994;3378,310742273566;135,55354062747574
C04;222,0;711,2900969137004;3377,4120275031787;134,6548258570885
C04;223,0;706,7305200029791;3376,5488508083827;133,7916491622924
C04;224,0;702,3515750359345;3375,719869673212;132,96266802712174
C04;225,0;698,14642127266;3374,9237890724094;132,16658742631913
C04;226,0;694,1084608485205;3374,159359959605;131,40215831351466
C04;227,0;690,2313309947076;3373,425377794584;130,66817614849398
C04;228,0;686,5088964626866;3372,720681109155;129,96347946306474
C04;229,0;682,9352421497834;3372,044150111092;129,2869484650017
C04;230,0;679,5046659230313;3371,3947053256143;128,63750367952366
C04;231,0;676,211671638264;3370,771306273824;128,0141046277335
C04;232,0;673,050962351342;3370,1729501875207;127,4157485414305
C04;233,0;670,0174337183;3369,598670759778;126,84146911368764
C04;234,0;667,1061675811204;3369,0475369306605;126,29033528456993
C04;235,0;664,3124257357725;3368,518651707448;125,76145006135754
C04;236,0;661,6316438790972;3368,0111510187166;125,2539493726262
C04;237,0;659,0594257310669;3367,524202601619;124,76700095552842
C04;238,0;656,591537328919;3367,0570049217017;124,29980327561151
C04;239,0;654,2239014896237;3366,608786124594;123,85158447850377
C04;240,0;651,9525924371363;3366,1788030188864;123,42160137279578
C04;241,0;649,7738305908658;3365,766340089532;123,00913844344161
C04;242,0;647,6839775117876;3365,3707085410947;122,61350689500419
C04;243,0;645,6795310026337;3364,991245370159;122,23404372406857
C04;244,0;643,7571203585951;3364,62731246624;121,87011082014928
C04;245,0;641,9135017649933;3364,2782957405107;121,52109409442018
C04;246,0;640,145553838389;3363,943604281689;121,18640263559872
C04;247,0;638,4502733076251;3363,6226695384116;120,86546789232112
C04;248,0;636,8247708313273;3363,3149445274407;120,55774288135036
C04;249,0;635,2662669484166;3363,0199030670556;120,26270142096519
C04;250,0;633,7720881582295;3362,737039034975;119,97983738888458
C04;251,0;632,3396631268713;3362,4658656501806;119,70866400409014
C04;252,0;630,9665190164808;3362,205914778007;119,4487131319163
C04;253,0;629,6502779341192;3361,9567362578778;119,19953461178734
C04;254,0;628,3886534970526;3361,7178972530787;118,96069560698834
C04;255,0;627,1794475112384;3361,4889816219575;118,7317799758673
C04;256,0;626,0205467598837;3361,269589309965;118,51238766387472
C04;257,0;624,9099198989904;3361,0593357619478;118,30213411585724
C04;258,0;623,8456144568614;3360,8578513541224;118,10064970803198
C04;259,0;622,8257539345939;3360,6647808451694;117,90757919907885
C04;260,0;621,8485350046412;3360,4797828458886;117,72258119979843
C04;261,0;620,9122248045866;3360,3025293068845;117,54532766079424
C04;262,0;620,0151583233225;3360,132705023739;117,37550337764874
C04;263,0;619,1557358768947;3359,9700071591637;117,21280551307346
C04;264,0;618,3324206713237;3359,814144781615;117,05694313552499
C04;265,0;617,5437364497753;3359,6648384198797;116,90763677378928
C04;266,0;616,7882652215138;3359,5218196331384;116,76461798704811
C04;267,0;616,0646450701257;3359,384830596043;116,62762894995252
C04;268,0;615,3715680385653;3359,2536236983296;116,49642205223913
C04;269,0;614,7077780886254;3359,1279611585264;116,3707595124362
C04;270,0;614,0720691325015;3359,007614651308;116,25041300521771
C04;271,0;613,4632831341695;3358,8923649480644;116,1351633019738
C04;272,0;612,8803082783579;3358,782001570268;116,02479992417764
C04;273,0;612,3220772049498;3358,676322455229;115,91912080913872
C04;274,0;611,7875653067058;3358,575133633834;115,81793198774378
C04;275,0;611,275789088258;3358,478248919887;115,72104727379669
C04;276,0;610,7858045843738;3358,385489610669;115,62828796457883
C04;277,0;610,3167058355464;3358,2966841983525;115,53948255226224
C04;278,0;609,867623419022;3358,2116680919075;115,45446644581715
C04;279,0;609,4377230334228;3358,1302833491563;115,373081703066
C04;280,0;609,0262041351787;3358,0523784186357;115,29517677254552
C04;281,0;608,6322986250315;3357,977807890938;115,2206062448478
C04;282,0;608,2552695829232;3357,9064322592117;115,1492306131211
C04;283,0;607,8944100496295;3357,8381176885105;115,08091604242011
C04;284,0;607,5490418535479;3357,7727357936947;115,01553414760428
C04;285,0;607,2185144810956;3357,710163425583;114,95296177949221
C04;286,0;606,9022039892194;3357,6502824650784;114,89308081898795
C04;287,0;606,5995119585632;3357,5929796249948;114,83577797890457
C04;288,0;606,3098644858837;3357,538146259308;114,78094461321759
C04;289,0;606,0327112143483;3357,48567817958;114,72847653348997
C04;290,0;605,7675244003889;3357,435475478308;114,67827383221768
C04;291,0;605,5137980158299;3357,387442358943;114,63024071285277
C04;292,0;605,271046884044;3357,341486972359;114,58428532626849
C04;293,0;605,0388058489339;3357,297521259529;114,54031961343863
C04;294,0;604,8166289755706;3357,2554608002;114,49825915410985
C04;295,0;604,6040887813616;3357,215224667344;114,45802302125347
C04;296,0;604,4007754966532;3357,1767352871802;114,41953364108969
C04;297,0;604,2062963537103;3357,139918304574;114,3827166584838
C04;298,0;604,0202749030503;3357,1047024536115;114,3475008075209
C04;299,0;603,8423503561398;3357,071019433162;114,3138177870713
C04;300,0;603,672176953497;3357,0388037872563;114,28160214116565
C04;301,0;603,5094233572747;3357,0079927900947;114,25079114400427
C04;302,0;603,3537720674267;3356,9785263355216;114,2213246894313
C04;303,0;603,2049188605941;3356,9503468308003;114,19314518470982
C04;304,0;603,0625722508743;3356,92339909453;114,16619744843972
C04;305,0;602,926452971665;3356,8976302585556;114,14042861246512
C04;306,0;602,7962934778025;3356,8729896737145;114,11578802762394
C04;307,0;602,6718374672406;3356,849428819287;114,09222717319646
C04;308,0;602,5528394215414;3356,826901216006;114,0696995699155
C04;309,0;602,4390641644763;3356,805362342495;114,04816069640464
C04;310,0;602,3302864380562;3356,7847695550067;114,0275679089164
C04;311,0;602,2262904953383;3356,7650820103363;114,0078803642461
C04;312,0;602,1268697093759;3356,746260591792;113,98905894570194
C04;313,0;602,0318261977012;3356,7282678381057;113,97106619201544
C04;314,0;601,9409704617519;3356,7110678751715;113,95386622908127
