dist_km;x;y;cota_m;area_km2;cota_talvegue_m;municipio
0,0;435920,6530532915;6782838,517499063;71,5;12778,0908203125;71,3076923076923;Bento Gonçalves
0,040498506495142694;435892,01601009024;6782867,1545422645;71,5;12778,103515625;71,28571428571429;Bento Gonçalves
0,08099701299028539;435863,37896688905;6782895,791585466;71,5;12778,1298828125;71,26666666666667;Bento Gonçalves
0,12149551948542808;435834,74192368786;6782924,428628667;71,5;12778,2548828125;71,25;Bento Gonçalves
0,16199402598057078;435806,1048804867;6782953,065671868;71,5;12778,337890625;71,23529411764706;Bento Gonçalves
0,20249253247571347;435777,4678372855;6782981,702715069;71,5;12778,4208984375;71,22222222222223;Bento Gonçalves
0,24299103897085617;435748,83079408424;6783010,33975827;71,5;12778,5947265625;71,21052631578948;Bento Gonçalves
0,28348954546599886;435720,19375088305;6783038,976801472;71,5;12778,615234375;71,2;Bento Gonçalves
0,32398805196114155;435691,55670768186;6783067,613844673;71,5;12778,7138671875;71,19047619047619;Bento Gonçalves
0,36448655845628425;435662,9196644806;6783096,2508878745;71,5;12778,75390625;71,18181818181819;Bento Gonçalves
0,40498506495142694;435634,2826212794;6783124,887931075;71,5;12778,830078125;71,17391304347827;Bento Gonçalves
0,44548357144656964;435605,6455780782;6783153,524974276;71,5;12778,8583984375;71,16666666666667;Bento Gonçalves
0,48598207794171233;435577,00853487704;6783182,162017478;71,5;12778,9453125;71,16;Bento Gonçalves
0,526480584436855;435548,37149167585;6783210,799060679;71,5;12778,9853515625;71,14;Bento Gonçalves
0,5669790909319977;435519,7344484746;6783239,43610388;71,5;12779,2021484375;71,1;Bento Gonçalves
0,6074775974271404;435491,0974052734;6783268,073147082;71,0;12779,2451171875;71,06;Bento Gonçalves
0,6479761039222831;435462,4603620722;6783296,710190282;71,0;12779,2578125;71,02;Bento Gonçalves
0,6884746104174257;435433,82331887103;6783325,347233484;71,0;12779,3271484375;70,98;Bento Gonçalves
0,7289731169125685;435405,18627566984;6783353,984276685;71,0;12779,376953125;70,94;Bento Gonçalves
0,7694716234077111;435376,5492324686;6783382,621319886;71,0;12779,5458984375;70,9;Bento Gonçalves
0,8099701299028539;435347,9121892674;6783411,258363088;71,0;12779,578125;70,86;Bento Gonçalves
0,8504686363979965;435319,2751460662;6783439,895406289;71,0;12779,6162109375;70,84;Bento Gonçalves
0,8909671428931393;435290,63810286496;6783468,532449489;71,0;12779,6376953125;70,82;Bento Gonçalves
0,9314656493882819;435262,0010596638;6783497,169492691;71,0;12779,7578125;70,8;Bento Gonçalves
0,9719641558834247;435233,3640164626;6783525,806535892;71,0;12779,85546875;70,78;Bento Gonçalves
1,0124626623785673;435204,7269732614;6783554,443579094;71,0;12779,9658203125;70,76;Bento Gonçalves
1,05296116887371;435176,0899300602;6783583,080622295;71,0;12779,990234375;70,74;Bento Gonçalves
1,0934596753688526;435147,45288685896;6783611,717665496;71,0;12780,0322265625;70,72;Bento Gonçalves
1,1339581818639954;435118,81584365777;6783640,354708697;71,0;12780,0400390625;70,68;Cotiporã
1,174456688359138;435090,1788004566;6783668,991751898;71,0;12780,109375;70,64;Cotiporã
1,2149551948542807;435061,5417572553;6783697,628795099;71,0;12780,134765625;70,6;Cotiporã
1,2554537013494234;435032,90471405414;6783726,265838301;71,0;12780,16796875;70,56;Cotiporã
1,2959522078445662;435004,26767085295;6783754,902881502;71,0;12780,216796875;70,52;Cotiporã
1,3364507143397089;434975,63062765176;6783783,539924703;70,5;12780,2236328125;70,48;Cotiporã
1,3650877575409128;434946,99358445057;6783783,539924703;70,5;12780,224609375;70,44;Cotiporã
1,393724800742117;434918,3565412493;6783783,539924703;70,5;12780,2255859375;70,4;Cotiporã
1,422361843943321;434889,7194980481;6783783,539924703;70,5;12780,2255859375;70,36;Bento Gonçalves
1,450998887144525;434861,08245484694;6783783,539924703;70,5;12780,4970703125;70,32;Bento Gonçalves
1,4796359303457292;434832,4454116457;6783783,539924703;70,5;12780,5673828125;70,26;Bento Gonçalves
1,5201344368408718;434803,8083684445;6783812,176967904;70,5;12780,7470703125;70,22;Bento Gonçalves
1,5606329433360144;434775,1713252433;6783840,814011105;70,5;12780,7626953125;70,18;Bento Gonçalves
1,5892699865372186;434746,5342820421;6783840,814011105;70,5;12780,775390625;70,14;Bento Gonçalves
1,6179070297384226;434717,89723884093;6783840,814011105;70,5;12780,77734375;70,1;Bento Gonçalves
1,6465440729396266;434689,2601956397;6783840,814011105;70,5;12780,7802734375;70,06;Bento Gonçalves
1,6870425794347694;434660,6231524385;6783869,451054307;70,5;12780,8291015625;70,02;Bento Gonçalves
1,7156796226359734;434631,9861092373;6783869,451054307;70,5;12780,8310546875;69,98;Bento Gonçalves
1,7443166658371774;434603,3490660361;6783869,451054307;70,5;12780,8349609375;69,94;Bento Gonçalves
1,7729537090383816;434574,7120228349;6783869,451054307;70,0;12780,8759765625;69,9;Bento Gonçalves
1,8134522155335242;434546,0749796337;6783898,088097508;70,0;12780,97265625;69,86;Bento Gonçalves
1,8420892587347282;434517,4379364325;6783898,088097508;70,0;12780,978515625;69,82;Bento Gonçalves
1,8707263019359324;434488,8008932313;6783898,088097508;70,0;12780,9970703125;69,78;Bento Gonçalves
1,8993633451371363;434460,16385003005;6783898,088097508;70,0;12781,01171875;69,74;Bento Gonçalves
1,939861851632279;434431,52680682886;6783926,725140709;70,0;12781,048828125;69,7;Bento Gonçalves
1,9684988948334832;434402,88976362767;6783926,725140709;70,0;12781,05078125;69,68;Bento Gonçalves
1,9971359380346871;434374,2527204265;6783926,725140709;70,0;12781,052734375;69,66;Bento Gonçalves
2,025772981235891;434345,6156772253;6783926,725140709;70,0;12781,0673828125;69,64;Bento Gonçalves
2,0544100244370953;434316,97863402404;6783926,725140709;70,0;12781,0888671875;69,62;Bento Gonçalves
2,083047067638299;434288,34159082285;6783926,725140709;69,5;12781,0908203125;69,58;Bento Gonçalves
2,1116841108395032;434259,70454762166;6783926,725140709;69,5;12781,0927734375;69,54;Bento Gonçalves
2,1403211540407074;434231,0675044204;6783926,725140709;69,5;12781,09765625;69,5;Bento Gonçalves
2,1689581972419116;434202,4304612192;6783926,725140709;69,5;12781,1083984375;69,46;Bento Gonçalves
2,1975952404431154;434173,79341801803;6783926,725140709;69,5;12781,1103515625;69,42;Bento Gonçalves
2,2262322836443196;434145,15637481684;6783926,725140709;69,5;12781,111328125;69,38;Bento Gonçalves
2,2548693268455238;434116,51933161565;6783926,725140709;69,5;12781,111328125;69,36;Bento Gonçalves
2,2835063700467275;434087,8822884144;6783926,725140709;69,5;12781,4072265625;69,34;Bento Gonçalves
2,3240048765418706;434059,2452452132;6783898,088097508;69,5;12781,4443359375;69,32;Bento Gonçalves
2,364503383037013;434030,608202012;6783869,451054307;69,5;12781,453125;69,3;Bento Gonçalves
2,4050018895321554;434001,9711588108;6783840,814011105;69,5;12781,474609375;69,28;Bento Gonçalves
2,445500396027298;433973,3341156096;6783812,176967904;69,5;12781,5224609375;69,26;Bento Gonçalves
2,474137439228502;433973,3341156096;6783783,539924703;69,5;12781,525390625;69,24;Bento Gonçalves
2,514635945723645;433944,6970724084;6783754,902881502;69,5;12781,5625;69,22;Bento Gonçalves
2,5551344522187875;433916,0600292072;6783726,265838301;69,5;12781,59375;69,2;Bento Gonçalves
2,5837714954199913;433916,0600292072;6783697,628795099;69,5;12781,5966796875;69,18;Bento Gonçalves
2,6124085386211955;433916,0600292072;6783668,991751898;69,5;12781,677734375;69,16;Bento Gonçalves
2,6410455818223997;433916,0600292072;6783640,354708697;69,5;12781,6923828125;69,12;Bento Gonçalves
2,6815440883175423;433887,422986006;6783611,717665496;69,5;12781,71484375;69,08;Bento Gonçalves
2,722042594812685;433858,78594280477;6783583,080622295;69,0;12782,130859375;69,04;Bento Gonçalves
2,750679638013889;433858,78594280477;6783554,443579094;69,0;12782,1328125;69,0;Bento Gonçalves
2,779316681215093;433858,78594280477;6783525,806535892;69,0;12782,1357421875;68,96;Bento Gonçalves
2,807953724416297;433858,78594280477;6783497,169492691;69,0;12782,2216796875;68,92;Bento Gonçalves
2,8365907676175013;433858,78594280477;6783468,532449489;69,0;12782,271484375;68,88;Bento Gonçalves
2,8770892741126435;433830,1488996036;6783439,895406289;69,0;12782,28515625;68,84;Bento Gonçalves
2,917587780607786;433801,5118564024;6783411,258363088;69,0;12782,3037109375;68,82;Bento Gonçalves
2,9462248238089903;433801,5118564024;6783382,621319886;69,0;12782,3056640625;68,8;Bento Gonçalves
2,974861867010194;433801,5118564024;6783353,984276685;69,0;12782,345703125;68,78;Bento Gonçalves
3,0034989102113983;433801,5118564024;6783325,347233484;69,0;12782,359375;68,76;Bento Gonçalves
3,0321359534126024;433801,5118564024;6783296,710190282;69,0;12782,36328125;68,74;Bento Gonçalves
3,060772996613806;433801,5118564024;6783268,073147082;69,0;12782,3857421875;68,72;Bento Gonçalves
3,0894100398150104;433801,5118564024;6783239,43610388;69,0;12782,41015625;68,7;Bento Gonçalves
3,129908546310153;433772,8748132012;6783210,799060679;69,0;12782,431640625;68,68;Bento Gonçalves
3,1585455895113568;433772,8748132012;6783182,162017478;69,0;12782,4453125;68,66;Bento Gonçalves
3,187182632712561;433772,8748132012;6783153,524974276;69,0;12782,447265625;68,64;Bento Gonçalves
3,215819675913765;433772,8748132012;6783124,887931075;69,0;12782,4619140625;68,62;Bento Gonçalves
3,256318182408908;433744,23777;6783096,2508878745;68,5;12782,552734375;68,6;Bento Gonçalves
3,2968166889040504;433715,60072679876;6783067,613844673;68,5;12782,59765625;68,58;Bento Gonçalves
3,325453732105254;433715,60072679876;6783038,976801472;68,5;12782,611328125;68,54;Bento Gonçalves
3,3540907753064584;433715,60072679876;6783010,33975827;68,5;12782,6142578125;68,5;Bento Gonçalves
3,3827278185076626;433715,60072679876;6782981,702715069;68,5;12782,6884765625;68,46;Bento Gonçalves
3,4113648617088668;433715,60072679876;6782953,065671868;68,5;12782,6904296875;68,42;Bento Gonçalves
3,4400019049100705;433715,60072679876;6782924,428628667;68,5;12782,693359375;68,4;Bento Gonçalves
3,4686389481112747;433715,60072679876;6782895,791585466;68,5;12782,6962890625;68,38;Bento Gonçalves
3,497275991312479;433715,60072679876;6782867,1545422645;68,5;12782,69921875;68,36;Bento Gonçalves
3,5259130345136827;433715,60072679876;6782838,517499063;68,5;12782,7490234375;68,34;Bento Gonçalves
3,554550077714887;433715,60072679876;6782809,880455862;68,5;12782,75;68,32;Bento Gonçalves
3,583187120916091;433715,60072679876;6782781,243412661;68,5;12782,7822265625;68,3;Bento Gonçalves
3,611824164117295;433715,60072679876;6782752,60636946;68,5;12782,7841796875;68,28;Bento Gonçalves
3,640461207318499;433715,60072679876;6782723,969326259;68,5;12782,78515625;68,26;Bento Gonçalves
3,669098250519703;433715,60072679876;6782695,332283057;68,5;12782,822265625;68,24;Bento Gonçalves
3,697735293720907;433715,60072679876;6782666,695239856;68,5;12782,8232421875;68,22;Bento Gonçalves
3,726372336922111;433715,60072679876;6782638,058196655;68,5;12782,8232421875;68,2;Bento Gonçalves
3,7550093801233153;433715,60072679876;6782609,421153454;68,5;12782,82421875;68,18;Bento Gonçalves
3,783646423324519;433715,60072679876;6782580,784110253;68,5;12782,8251953125;68,16;Bento Gonçalves
3,8122834665257233;433715,60072679876;6782552,147067051;68,5;12782,826171875;68,14;Bento Gonçalves
3,8409205097269274;433715,60072679876;6782523,51002385;68,5;12782,8271484375;68,12;Bento Gonçalves
3,869557552928131;433715,60072679876;6782494,872980649;68,0;12782,828125;68,1;Bento Gonçalves
3,8981945961293354;433715,60072679876;6782466,235937447;68,0;12782,828125;68,06;Bento Gonçalves
3,9268316393305396;433715,60072679876;6782437,598894247;68,0;12782,8291015625;68,02;Bento Gonçalves
3,9554686825317433;433715,60072679876;6782408,9618510455;68,0;12782,8310546875;67,98;Bento Gonçalves
3,9841057257329475;433715,60072679876;6782380,324807844;68,0;12782,83203125;67,94;Bento Gonçalves
4,012742768934151;433715,60072679876;6782351,687764643;68,0;12782,8330078125;67,9;Bento Gonçalves
4,0413798121353555;433715,60072679876;6782323,050721441;68,0;12782,8330078125;67,88;Bento Gonçalves
4,07001685533656;433715,60072679876;6782294,41367824;68,0;12782,833984375;67,86;Bento Gonçalves
4,098653898537764;433715,60072679876;6782265,77663504;68,0;12782,8349609375;67,84;Bento Gonçalves
4,127290941738967;433715,60072679876;6782237,139591838;68,0;12782,8359375;67,82;Bento Gonçalves
4,155927984940171;433715,60072679876;6782208,502548637;68,0;12782,8369140625;67,8;Bento Gonçalves
4,184565028141375;433715,60072679876;6782179,8655054355;68,0;12782,8369140625;67,78;Bento Gonçalves
4,213202071342578;433715,60072679876;6782151,228462234;68,0;12799,369140625;67,76;Bento Gonçalves
4,241839114543782;433715,60072679876;6782122,591419033;68,0;12799,3701171875;67,74;Bento Gonçalves
4,2704761577449855;433715,60072679876;6782093,954375832;68,0;12799,37109375;67,72;Bento Gonçalves
4,299113200946189;433715,60072679876;6782065,317332631;68,0;12799,3720703125;67,7;Bento Gonçalves
4,327750244147393;433715,60072679876;6782036,68028943;68,0;12799,373046875;67,68;Bento Gonçalves
4,356387287348596;433715,60072679876;6782008,043246228;68,0;12799,3740234375;67,66;Bento Gonçalves
4,3850243305498;433715,60072679876;6781979,406203027;68,0;12799,3740234375;67,64;Bento Gonçalves
4,413661373751004;433715,60072679876;6781950,769159826;68,0;12799,4189453125;67,6;Monte Belo do Sul
4,454159880246146;433686,96368359757;6781922,132116625;67,5;12799,5078125;67,56;Monte Belo do Sul
4,482796923447349;433686,96368359757;6781893,495073424;67,5;12799,509765625;67,52;Monte Belo do Sul
4,511433966648553;433686,96368359757;6781864,858030222;67,5;12799,51171875;67,48;Monte Belo do Sul
4,540071009849757;433686,96368359757;6781836,220987021;67,5;12799,5166015625;67,44;Monte Belo do Sul
4,56870805305096;433686,96368359757;6781807,58394382;67,5;12799,53515625;67,4;Monte Belo do Sul
4,609206559546102;433658,3266403964;6781778,946900619;67,5;12799,6083984375;67,36;Monte Belo do Sul
4,649705066041245;433629,68959719513;6781750,309857418;67,5;12799,951171875;67,34;Monte Belo do Sul
4,6902035725363875;433601,05255399394;6781721,672814216;67,5;12800,8857421875;67,32;Monte Belo do Sul
4,718840615737591;433601,05255399394;6781693,035771015;67,5;12800,90234375;67,3;Monte Belo do Sul
4,759339122232734;433572,41551079275;6781664,398727814;67,5;12800,94921875;67,28;Cotiporã
4,787976165433937;433572,41551079275;6781635,761684612;67,5;12800,9521484375;67,26;Cotiporã
4,828474671929079;433543,77846759156;6781607,124641412;67,5;12801,3994140625;67,24;Cotiporã
4,8689731784242225;433515,1414243904;6781578,487598211;67,5;12801,43359375;67,22;Cotiporã
4,909471684919365;433486,5043811891;6781549,850555009;67,5;12801,4873046875;67,2;Cotiporã
4,949970191414507;433457,86733798793;6781521,213511808;67,5;12801,5869140625;67,18;Cotiporã
4,99046869790965;433429,23029478674;6781492,5764686065;67,5;12801,70703125;67,16;Cotiporã
5,030967204404792;433400,5932515855;6781463,939425405;67,5;12801,7666015625;67,14;Cotiporã
5,071465710899934;433371,9562083843;6781435,302382205;67,5;12801,7841796875;67,12;Cotiporã
5,111964217395077;433343,3191651831;6781406,665339003;67,0;12801,8251953125;67,1;Cotiporã
5,15246272389022;433314,6821219819;6781378,028295802;67,0;12801,9091796875;67,08;Cotiporã
5,181099767091423;433286,04507878073;6781378,028295802;67,0;12801,9140625;67,06;Cotiporã
5,221598273586565;433257,4080355795;6781349,391252601;67,0;12801,97265625;67,04;Cotiporã
5,262096780081708;433228,7709923783;6781320,754209399;67,0;12802,0146484375;67,02;Cotiporã
5,30259528657685;433200,1339491771;6781292,117166198;67,0;12802,03515625;67,0;Cotiporã
5,343093793071993;433171,49690597586;6781263,480122997;67,0;12802,0537109375;67,0;Cotiporã
5,383592299567136;433142,85986277467;6781234,843079796;67,0;12802,10546875;67,0;Cotiporã
5,424090806062278;433114,2228195735;6781206,206036595;67,0;12802,125;67,0;Cotiporã
5,46458931255742;433085,5857763723;6781177,568993393;67,44999694824219;12802,16015625;67,0;Cotiporã
5,505087819052563;433056,9487331711;6781148,931950192;67,0;12802,1875;67,0;Cotiporã
5,5337248622537665;433028,31168996985;6781148,931950192;67,0;12802,193359375;66,98;Cotiporã
5,56236190545497;432999,67464676866;6781148,931950192;67,0;12802,1953125;66,96;Cotiporã
5,590998948656173;432971,03760356747;6781148,931950192;67,0;12802,1962890625;66,94;Cotiporã
5,619635991857377;432942,4005603663;6781148,931950192;67,0;12802,197265625;66,92;Cotiporã
5,648273035058581;432913,7635171651;6781148,931950192;67,0;12802,1982421875;66,9;Cotiporã
5,676910078259784;432885,12647396384;6781148,931950192;67,0;12802,19921875;66,88;Cotiporã
5,705547121460988;432856,48943076265;6781148,931950192;67,0;12802,19921875;66,86;Cotiporã
5,734184164662191;432827,85238756146;6781148,931950192;67,0;12802,2001953125;66,84;Cotiporã
5,762821207863395;432799,2153443602;6781148,931950192;67,0;12802,201171875;66,82;Cotiporã
5,791458251064599;432770,578301159;6781148,931950192;67,0;12802,2021484375;66,8;Cotiporã
5,820095294265802;432741,94125795783;6781148,931950192;67,0;12802,5869140625;66,78;Cotiporã
5,8487323374670055;432713,30421475664;6781148,931950192;67,0;12802,5986328125;66,76;Cotiporã
5,87736938066821;432684,66717155545;6781148,931950192;67,0;12802,6142578125;66,74;Cotiporã
5,906006423869413;432656,0301283542;6781148,931950192;67,38999938964844;12802,65234375;66,72;Cotiporã
5,934643467070616;432627,393085153;6781148,931950192;67,61000061035156;12802,65625;66,7;Cotiporã
5,9632805102718205;432598,7560419518;6781148,931950192;67,69999694824219;12802,662109375;66,68;Cotiporã
5,991917553473024;432570,1189987506;6781148,931950192;67,61000061035156;12802,673828125;66,66;Cotiporã
6,020554596674227;432541,4819555494;6781148,931950192;67,83999633789062;12802,7021484375;66,64;Cotiporã
6,06105310316937;432512,8449123482;6781120,2949069915;67,0;12802,73046875;66,62;Cotiporã
6,0896901463705735;432484,207869147;6781120,2949069915;66,5;12802,7529296875;66,6;Cotiporã
6,118327189571777;432455,5708259458;6781120,2949069915;66,5;12802,7802734375;66,58;Cotiporã
6,146964232772981;432426,93378274457;6781120,2949069915;66,5;12802,7919921875;66,56;Cotiporã
6,175601275974184;432398,2967395434;6781120,2949069915;66,5;12802,83984375;66,54;Cotiporã
6,204238319175388;432369,6596963422;6781120,2949069915;66,5;12802,841796875;66,52;Cotiporã
6,232875362376592;432341,02265314094;6781120,2949069915;66,5;12802,8427734375;66,5;Cotiporã
6,261512405577795;432312,38560993975;6781120,2949069915;66,5;12802,84375;66,5;Cotiporã
6,290149448778998;432283,74856673856;6781120,2949069915;66,5;12802,876953125;66,5;Cotiporã
6,318786491980203;432255,1115235374;6781120,2949069915;66,5;12802,93359375;66,5;Cotiporã
6,359284998475345;432226,4744803362;6781091,65786379;66,5;12802,96875;66,5;Cotiporã
6,387922041676548;432197,83743713493;6781091,65786379;66,5;12803,0302734375;66,5;Cotiporã
6,416559084877752;432169,20039393374;6781091,65786379;66,5;12803,03125;66,5;Cotiporã
6,445196128078956;432140,56335073255;6781091,65786379;66,5;12803,033203125;66,5;Cotiporã
6,473833171280159;432111,92630753136;6781091,65786379;66,5;12803,03515625;66,5;Cotiporã
6,502470214481363;432083,2892643302;6781091,65786379;66,5;12803,0361328125;66,5;Cotiporã
6,531107257682566;432054,6522211289;6781091,65786379;66,5;12803,0556640625;66,5;Cotiporã
6,55974430088377;432026,01517792774;6781091,65786379;66,5;12803,056640625;66,5;Santa Tereza
6,588381344084974;431997,37813472655;6781091,65786379;66,5;12803,0595703125;66,5;Santa Tereza
6,617018387286177;431968,7410915253;6781091,65786379;66,5;12803,0615234375;66,5;Santa Tereza
6,6456554304873805;431940,1040483241;6781091,65786379;66,5;12803,0625;66,48640014648437;Santa Tereza
6,674292473688585;431911,4670051229;6781091,65786379;66,5;12803,0634765625;66,47280029296876;Santa Tereza
6,702929516889788;431882,8299619217;6781091,65786379;66,5;12803,064453125;66,45920043945313;Santa Tereza
6,731566560090991;431854,19291872054;6781091,65786379;66,5;12803,064453125;66,4456005859375;Santa Tereza
6,7602036032921955;431825,5558755193;6781091,65786379;66,5;12803,0654296875;66,43200073242187;Santa Tereza
6,788840646493399;431796,9188323181;6781091,65786379;66,5;12803,06640625;66,41840087890625;Santa Tereza
6,817477689694602;431768,2817891169;6781091,65786379;66,5;12803,068359375;66,40480102539063;Santa Tereza
6,846114732895806;431739,64474591566;6781091,65786379;66,5;12824,12109375;66,391201171875;Santa Tereza
6,87475177609701;431711,0077027145;6781091,65786379;66,5;12824,123046875;66,37760131835938;Santa Tereza
6,903388819298213;431682,3706595133;6781091,65786379;66,5;12824,1455078125;66,36400146484375;Santa Tereza
6,932025862499417;431653,7336163121;6781091,65786379;66,94999694824219;12824,1494140625;66,34400146484376;Santa Tereza
6,96066290570062;431625,0965731109;6781091,65786379;66,94999694824219;12824,1533203125;66,32400146484375;Santa Tereza
6,989299948901824;431596,45952990965;6781091,65786379;66,94999694824219;12824,18359375;66,30400146484375;Santa Tereza
7,017936992103028;431567,82248670846;6781091,65786379;66,5;12824,185546875;66,28400146484375;Santa Tereza
7,046574035304231;431539,1854435073;6781091,65786379;66,5;12824,2275390625;66,26400146484374;Santa Tereza
7,0752110785054345;431510,548400306;6781091,65786379;66,5;12824,232421875;66,24400146484375;Santa Tereza
7,103848121706639;431481,91135710484;6781091,65786379;66,66999816894531;12824,236328125;66,22400146484375;Santa Tereza
7,132485164907842;431453,27431390365;6781091,65786379;66,97000122070312;12824,275390625;66,20400146484376;Santa Tereza
7,172983671402984;431424,63727070246;6781120,2949069915;66,97000122070312;12824,4375;66,18400146484375;Santa Tereza
7,2016207146041875;431396,00022750127;6781120,2949069915;66,16000366210938;12824,541015625;66,16400146484375;Santa Tereza
7,242119221099331;431367,3631843;6781148,931950192;66,5;12824,5732421875;66,14400146484375;Santa Tereza
7,270756264300534;431338,7261410988;6781148,931950192;66,5;12824,5751953125;66,12400146484374;Santa Tereza
7,299393307501737;431310,08909789764;6781148,931950192;66,5;12824,578125;66,10400146484375;Santa Tereza
7,328030350702941;431281,45205469645;6781148,931950192;66,68000030517578;12824,5908203125;66,08400146484375;Santa Tereza
7,356667393904145;431252,81501149526;6781148,931950192;66,86000061035156;12824,5966796875;66,06400146484376;Santa Tereza
7,397165900399287;431224,177968294;6781177,568993393;66,5;12824,7236328125;66,05760131835937;Santa Tereza
7,425802943600491;431195,5409250928;6781177,568993393;66,5;12824,748046875;66,051201171875;Santa Tereza
7,466301450095633;431166,90388189163;6781206,206036595;66,5;12824,89453125;66,04480102539063;Santa Tereza
7,5067999565907755;431138,2668386904;6781234,843079796;66,5;12824,94140625;66,03840087890624;Santa Tereza
7,547298463085919;431109,6297954892;6781263,480122997;66,0;12825,0029296875;66,03200073242188;Santa Tereza
7,587796969581061;431080,992752288;6781292,117166198;66,0;12825,056640625;66,0256005859375;Cotiporã
7,628295476076203;431052,3557090868;6781320,754209399;66,0;12825,091796875;66,01920043945313;Cotiporã
7,668793982571346;431023,7186658856;6781349,391252601;66,0;12825,11328125;65,99280029296875;Cotiporã
7,709292489066488;430995,0816226844;6781378,028295802;66,0;12825,1923828125;65,96640014648438;Cotiporã
7,74979099556163;430966,4445794832;6781406,665339003;66,0;12825,2158203125;65,94;Cotiporã
7,790289502056773;430937,807536282;6781435,302382205;66,0;12825,310546875;65,92;Cotiporã
7,830788008551916;430909,17049308075;6781463,939425405;66,0;12825,3486328125;65,9;Cotiporã
7,871286515047058;430880,53344987956;6781492,5764686065;66,0;12825,3583984375;65,88;Cotiporã
7,899923558248261;430880,53344987956;6781521,213511808;66,0;12825,3798828125;65,86;Cotiporã
7,940422064743404;430851,89640667837;6781549,850555009;66,0;12825,4794921875;65,84;Cotiporã
7,9809205712385465;430823,2593634772;6781578,487598211;66,0;12825,4892578125;65,82;Cotiporã
8,02141907773369;430794,622320276;6781607,124641412;66,0;12825,5263671875;65,8;Cotiporã
8,050056120934892;430794,622320276;6781635,761684612;66,0;12825,533203125;65,76;Cotiporã
8,090554627430034;430765,98527707474;6781664,398727814;66,0;12825,5498046875;65,72;Cotiporã
8,131053133925178;430737,34823387355;6781693,035771015;66,0;12825,56640625;65,68;Cotiporã
8,17155164042032;430708,71119067236;6781721,672814216;66,0;12825,646484375;65,64;Cotiporã
8,212050146915463;430680,0741474711;6781750,309857418;66,0;12825,6591796875;65,6;Cotiporã
8,252548653410607;430651,4371042699;6781778,946900619;66,0;12825,6943359375;65,56;Cotiporã
8,293047159905749;430622,80006106873;6781807,58394382;66,0;12825,7431640625;65,52;Cotiporã
8,333545666400893;430594,16301786754;6781836,220987021;66,0;12825,8037109375;65,46;Cotiporã
8,374044172896037;430565,52597466635;6781864,858030222;66,0;15393,9267578125;65,4;São Valentim do Sul
8,414542679391179;430536,8889314651;6781893,495073424;65,5;15393,982421875;65,34;São Valentim do Sul
8,443179722592383;430536,8889314651;6781922,132116625;65,5;15393,9873046875;65,28;São Valentim do Sul
8,483678229087527;430508,2518882639;6781950,769159826;65,5;15394,01171875;65,22;São Valentim do Sul
8,512315272288731;430508,2518882639;6781979,406203027;65,5;15394,015625;65,16;São Valentim do Sul
8,540952315489935;430508,2518882639;6782008,043246228;65,5;15394,0205078125;65,1;São Valentim do Sul
8,58145082198508;430479,6148450627;6782036,68028943;65,5;15394,025390625;65,04;São Valentim do Sul
8,610087865186284;430479,6148450627;6782065,317332631;65,5;15394,0283203125;65,0;São Valentim do Sul
8,638724908387488;430479,6148450627;6782093,954375832;65,5;15394,033203125;64,96;São Valentim do Sul
8,679223414882632;430450,97780186153;6782122,591419033;65,5;15394,12109375;64,9;São Valentim do Sul
8,707860458083836;430450,97780186153;6782151,228462234;65,5;15394,12109375;64,84;São Valentim do Sul
8,74835896457898;430422,34075866034;6782179,8655054355;65,0;15394,1494140625;64,78;São Valentim do Sul
8,776996007780184;430422,34075866034;6782208,502548637;65,0;15394,1513671875;64,72;São Valentim do Sul
8,817494514275328;430393,7037154591;6782237,139591838;65,0;15394,2802734375;64,66;São Valentim do Sul
8,846131557476532;430393,7037154591;6782265,77663504;65,0;15394,2841796875;64,6;São Valentim do Sul
8,874768600677736;430393,7037154591;6782294,41367824;65,0;15394,2978515625;64,54;São Valentim do Sul
8,91526710717288;430365,0666722579;6782323,050721441;65,0;15394,310546875;64,48;São Valentim do Sul
8,955765613668023;430336,4296290567;6782351,687764643;65,0;15394,3828125;64,44;São Valentim do Sul
8,996264120163167;430307,79258585547;6782380,324807844;64,5;15394,4248046875;64,38;São Valentim do Sul
9,02490116336437;430307,79258585547;6782408,9618510455;64,5;15394,4267578125;64,32;São Valentim do Sul
9,053538206565575;430307,79258585547;6782437,598894247;64,5;15394,4287109375;64,26;São Valentim do Sul
9,082175249766781;430307,79258585547;6782466,235937447;64,5;15394,4287109375;64,2;São Valentim do Sul
9,110812292967985;430307,79258585547;6782494,872980649;64,5;15394,4287109375;64,14;São Valentim do Sul
9,13944933616919;430307,79258585547;6782523,51002385;64,5;15394,46484375;64,08;São Valentim do Sul
9,168086379370394;430307,79258585547;6782552,147067051;64,5;15394,470703125;64,04;São Valentim do Sul
9,196723422571598;430307,79258585547;6782580,784110253;64,5;15394,4970703125;64,0;São Valentim do Sul
9,237221929066742;430279,1555426543;6782609,421153454;64,5;15394,552734375;63,94;São Valentim do Sul
9,265858972267946;430279,1555426543;6782638,058196655;64,5;15394,556640625;63,88;São Valentim do Sul
9,29449601546915;430279,1555426543;6782666,695239856;64,0;15394,5595703125;63,82;São Valentim do Sul
9,323133058670356;430279,1555426543;6782695,332283057;64,0;15394,5732421875;63,76;São Valentim do Sul
