cenario;trecho;area_km2;Q_m3s;h_m;z_talvegue_m;z_linha_dagua_m;declividade;n_manning
com_barragem_B1_90m;419;2199,9;2824;9,54;43,0;52,5;0,0013099999632686377;0,067
com_barragem_B1_90m;420;2202,7;2827;9,76;41,5;51,3;0,0013099999632686377;0,067
com_barragem_B1_90m;421;2204,2;2829;9,83;40,0;49,8;0,0012700000079348683;0,066
com_barragem_B1_90m;422;2226,9;2854;8,06;39,2;47,3;0,0010900000343099236;0,069
com_barragem_B1_90m;423;2228,5;2856;8,01;38,0;46,0;0,0017300000181421638;0,067
com_barragem_B1_90m;424;2230,5;2858;10,26;36,5;46,8;0,0008699999889358878;0,058
com_barragem_B1_90m;425;2277,1;2908;25,26;57,0;82,3;0,0008699999889358878;0,061
com_barragem_B1_90m;426;2291,2;2924;15,44;56,0;71,4;0,001290000043809414;0,063
com_barragem_B1_90m;427;2303,1;2937;8,54;35,0;43,5;0,0017399999778717756;0,069
com_barragem_B1_90m;428;2305,3;2939;7,83;34,5;42,3;0,0016899999463930726;0,066
com_barragem_B1_90m;429;2306,5;2940;9,54;32,0;41,5;0,0007900000200606883;0,061
com_barragem_B1_90m;430;2318,5;2953;13,03;31,5;44,5;0,0001;0,07
com_barragem_B1_90m;431;2330,5;2966;8,55;31,0;39,6;0,0017500000540167093;0,067
com_barragem_B1_90m;432;2338,2;2975;8,65;28,5;37,1;0,0025100000202655792;0,068
com_barragem_B1_90m;433;2340,8;2977;10,46;26,0;36,5;0,001560000004246831;0,066
com_barragem_B1_90m;434;2345,5;2983;10,76;26,0;36,8;0,0006699999794363976;0,069
com_barragem_B1_90m;435;2347,6;2985;8,73;26,0;34,7;0,0008200000156648457;0,065
com_barragem_B1_90m;436;2349,8;2987;8,82;24,5;33,3;0,003659999929368496;0,064
com_barragem_B1_90m;437;2356,1;2994;9,03;20,5;29,5;0,0026199999265372753;0,069
com_barragem_B1_90m;439;2432,4;3076;12,05;54,0;66,0;0,0017500000540167093;0,068
com_barragem_B1_90m;440;2433,9;3078;12,19;52,0;64,2;0,0017500000540167093;0,064
com_barragem_B1_90m;441;2436,9;3081;12,9;50,0;62,9;0,0017500000540167093;0,066
com_barragem_B1_90m;442;2454,0;3099;11,86;48,0;59,9;0,0017500000540167093;0,066
com_barragem_B1_90m;443;2462,6;3109;12,31;46,0;58,3;0,0017500000540167093;0,065
com_barragem_B1_90m;444;2468,4;3115;11,79;43,5;55,3;0,0021800000686198473;0,067
com_barragem_B1_90m;445;2474,2;3121;10,36;41,2;51,6;0,0021800000686198473;0,065
com_barragem_B1_90m;446;2476,5;3124;12,38;38,5;50,9;0,0021800000686198473;0,066
com_barragem_B1_90m;447;2483,4;3131;17,7;37,0;54,7;0,0004400000034365803;0,067
com_barragem_B1_90m;448;2485,3;3133;17,49;36,5;54,0;0,0004400000034365803;0,068
com_barragem_B1_90m;449;2487,9;3136;19,78;36,5;56,3;0,0001;0,068
com_barragem_B1_90m;451;2568,4;3222;18,07;66,5;84,6;0,0008699999889358878;0,064
com_barragem_B1_90m;454;2715,9;3378;27,28;19,5;46,8;0,0001;0,067
com_barragem_B1_90m;455;2815,9;3484;11,43;18,2;29,7;0,002400000113993883;0,067
com_barragem_B1_90m;456;2817,6;3486;10,72;15,0;25,7;0,0013099999632686377;0,068
com_barragem_B1_90m;457;2834,2;3503;13,26;15,0;28,3;0,0005799999926239252;0,069
com_barragem_B1_90m;458;2836,9;3506;9,62;15,0;24,6;0,0008500000112690032;0,067
com_barragem_B1_90m;459;2838,1;3507;12,53;15,0;27,5;0,001019999966956675;0,066
com_barragem_B1_90m;460;2841,3;3511;14,54;14,5;29,0;0,0003100000030826777;0,069
com_barragem_B1_90m;461;2843,3;3513;17,51;14,5;32,0;0,0001;0,067
com_barragem_B1_90m;463;12626,1;12473;23,77;72,5;96,3;0,0004199999966658652;0,068
com_barragem_B1_90m;464;12776,0;12598;11,45;72,5;84,0;0,004389999900013208;0,055
com_barragem_B1_90m;465;12802,2;12620;20,57;67,0;87,6;0,0007300000288523734;0,056
com_barragem_B1_90m;466;12803,1;12621;19,22;66,5;85,7;0,0007099999929778278;0,061
com_barragem_B1_90m;467;12825,5;12640;14,77;66,0;80,8;0,0011899999808520079;0,055
com_barragem_B1_90m;468;15398,1;14765;14,32;62,0;76,3;0,003060000017285347;0,059
com_barragem_B1_90m;469;15413,3;14777;28,49;61,5;90,0;0,0001;0,056
com_barragem_B1_90m;470;15418,1;14781;18,09;61,5;79,6;0,0007900000200606883;0,059
com_barragem_B1_90m;471;15423,0;14785;21,18;61,0;82,2;0,0004400000034365803;0,058
com_barragem_B1_90m;472;15432,4;14793;17,59;60,0;77,6;0,0008399999933317304;0,057
com_barragem_B1_90m;473;15446,2;14804;27,31;59,5;86,8;0,0008699999889358878;0,062
com_barragem_B1_90m;474;15448,8;14806;19,07;59,0;78,1;0,0004400000034365803;0,061
com_barragem_B1_90m;475;15455,4;14811;18,52;58,5;77,0;0,0010400000028312206;0,059
com_barragem_B1_90m;476;15457,3;2601;6,51;57,0;63,5;0,0011399999493733048;0,058
com_barragem_B1_90m;477;15461,9;2616;6,9;56,0;62,9;0,0013099999632686377;0,059
com_barragem_B1_90m;478;15685,0;3011;7,33;54,5;61,8;0,0008699999889358878;0,058
com_barragem_B1_90m;479;15687,6;3015;9,05;53,0;62,1;0,0008699999889358878;0,061
com_barragem_B1_90m;480;15688,8;3017;18,01;52,0;70,0;0,0013099999632686377;0,063
com_barragem_B1_90m;481;15712,9;3054;5,97;50,5;56,5;0,0013599999947473407;0,064
com_barragem_B1_90m;482;15722,2;3068;7,88;49,0;56,9;0,0008699999889358878;0,063
com_barragem_B1_90m;483;15725,1;3072;18,42;49,0;67,4;0,0001;0,066
com_barragem_B1_90m;484;15738,2;3091;7,02;49,0;56,0;0,0005699999746866524;0,062
com_barragem_B1_90m;485;15744,9;3101;7,62;49,0;56,6;0,0007800000021234155;0,066
com_barragem_B1_90m;486;15749,6;3108;10,9;49,0;59,9;0,0004400000034365803;0,061
com_barragem_B1_90m;487;15755,5;3117;7,71;48,0;55,7;0,0008699999889358878;0,062
com_barragem_B1_90m;488;15759,2;3123;8,89;47,0;55,9;0,0008699999889358878;0,061
com_barragem_B1_90m;489;15760,9;3125;7,26;46,0;53,3;0,0008699999889358878;0,058
com_barragem_B1_90m;490;15764,8;3131;6,65;45,0;51,7;0,0008699999889358878;0,059
com_barragem_B1_90m;491;15828,6;3223;7,74;44,0;51,7;0,0012700000079348683;0,064
com_barragem_B1_90m;492;15831,9;3228;7,31;43,0;50,3;0,0008699999889358878;0,059
com_barragem_B1_90m;493;15837,1;3235;6,88;41,5;48,4;0,0008699999889358878;0,056
com_barragem_B1_90m;494;15872,4;3285;7,79;40,0;47,8;0,0013099999632686377;0,064
com_barragem_B1_90m;495;15874,2;3287;6,73;38,5;45,2;0,0013099999632686377;0,062
com_barragem_B1_90m;496;15880,7;3296;9,73;37,5;47,2;0,0008699999889358878;0,062
com_barragem_B1_90m;497;15881,1;3297;10,01;36,5;46,5;0,0004400000034365803;0,053
com_barragem_B1_90m;498;18372,7;6188;10,83;35,6;46,4;0,0005699999746866524;0,058
com_barragem_B1_90m;499;18378,4;6194;17,77;34,5;52,3;0,0004400000034365803;0,06
com_barragem_B1_90m;500;18381,0;6197;10,53;34,0;44,5;0,0008699999889358878;0,06
com_barragem_B1_90m;501;18385,5;6202;21,35;33,0;54,3;0,0008699999889358878;0,049
com_barragem_B1_90m;502;18386,6;6203;8,65;32,5;41,1;0,0007999999797903001;0,061
com_barragem_B1_90m;503;18389,9;6206;20,17;31,5;51,7;0,0004400000034365803;0,057
com_barragem_B1_90m;504;18930,1;6764;19,14;31,0;50,1;0,0004400000034365803;0,068
com_barragem_B1_90m;505;18959,7;6794;16,83;30,5;47,3;0,0004400000034365803;0,067
com_barragem_B1_90m;506;18960,6;6795;10,87;30,0;40,9;0,0008699999889358878;0,063
com_barragem_B1_90m;507;18967,2;6802;13,7;29,5;43,2;0,0005300000193528831;0,064
com_barragem_B1_90m;508;19015,5;6851;17,13;29,0;46,1;0,0004400000034365803;0,069
com_barragem_B1_90m;509;19066,8;6903;17,91;28,5;46,4;0,0004400000034365803;0,066
com_barragem_B1_90m;510;19066,9;6903;10,41;28,0;38,4;0,0004400000034365803;0,065
com_barragem_B1_90m;511;19076,4;6912;15,14;27,5;42,6;0,0005699999746866524;0,068
com_barragem_B1_90m;512;19126,1;6963;10,19;27,0;37,2;0,00107999995816499;0,065
com_barragem_B1_90m;513;19135,9;6973;18,04;26,5;44,5;0,0004400000034365803;0,065
com_barragem_B1_90m;514;19173,7;7011;11,48;26,0;37,5;0,0007699999841861427;0,067
com_barragem_B1_90m;515;19177,8;7015;26,74;25,5;52,2;0,0001;0,059
com_barragem_B1_90m;516;19192,4;7030;10,99;25,0;36,0;0,0008699999889358878;0,068
com_barragem_B1_90m;517;19196,7;7034;13,15;24,5;37,7;0,0004400000034365803;0,068
com_barragem_B1_90m;518;19215,1;7052;12,27;24,0;36,3;0,0009899999713525176;0,059
com_barragem_B1_90m;519;19220,7;7058;14,79;23,5;38,3;0,0004400000034365803;0,065
com_barragem_B1_90m;520;19224,5;7062;14,29;22,5;36,8;0,0004400000034365803;0,068
com_barragem_B1_90m;521;19228,8;7066;12,19;22,0;34,2;0,0008699999889358878;0,068
com_barragem_B1_90m;522;19440,2;7278;12,94;21,5;34,4;0,0006600000197067857;0,067
com_barragem_B1_90m;523;19443,2;7281;9,76;20,5;30,3;0,001120000029914081;0,065
com_barragem_B1_90m;524;19446,0;7284;12,06;20,0;32,1;0,0008699999889358878;0,067
com_barragem_B1_90m;525;19450,1;7288;14,23;19,5;33,7;0,0004400000034365803;0,068
com_barragem_B1_90m;526;19460,1;7298;13,92;18,5;32,4;0,0004400000034365803;0,068
com_barragem_B1_90m;527;19467,9;7306;11,7;18,0;29,7;0,0008699999889358878;0,059
com_barragem_B1_90m;528;19468,8;7307;13,23;17,5;30,7;0,0007699999841861427;0,058
com_barragem_B1_90m;529;19473,4;7311;14,66;16,5;31,2;0,0004400000034365803;0,067
com_barragem_B1_90m;530;19478,3;7316;9,94;16,0;25,9;0,0011899999808520079;0,069
com_barragem_B1_90m;531;19542,0;7380;9,7;15,5;25,2;0,000859999970998615;0,068
com_barragem_B1_90m;532;19571,0;7408;16,33;14,5;30,8;0,0004400000034365803;0,068
com_barragem_B1_90m;533;22416,9;10118;18,2;14,0;32,2;0,0005799999926239252;0,061
com_barragem_B1_90m;534;22419,5;10120;18,98;14,0;33,0;0,0001;0,069
com_barragem_B1_90m;535;22428,4;10128;22,15;14,0;36,2;0,0001;0,064
com_barragem_B1_90m;536;22429,3;10129;24,33;14,0;38,3;0,0001;0,067
com_barragem_B1_90m;537;22434,4;10134;24,21;14,0;38,2;0,0001;0,064
com_barragem_B1_90m;538;22436,8;10136;12,73;14,0;26,7;0,0008299999753944576;0,067
com_barragem_B1_90m;539;22440,5;10140;19,3;14,0;33,3;0,0001;0,064
com_barragem_B1_90m;540;22442,7;10141;24,94;14,0;38,9;0,0001;0,068
com_barragem_B1_90m;541;23029,8;10677;15,89;14,0;29,9;0,0001;0,069
com_barragem_B1_90m;542;23085,5;10727;26,78;14,0;40,8;0,0001;0,053
com_barragem_B1_90m;543;23088,1;10730;12,04;14,0;26,0;0,0007399999885819852;0,064
com_barragem_B1_90m;544;23330,3;10949;13,7;13,5;27,2;0,0004400000034365803;0,061
com_barragem_B1_90m;545;23340,2;10958;13,75;13,5;27,2;0,0002099999983329326;0,069
com_barragem_B1_90m;546;23350,5;10967;14,88;13,5;28,4;0,0004299999854993075;0,063
com_barragem_B1_90m;547;23350,9;10967;45,0;13,5;58,5;0,0001;0,044
com_barragem_B1_90m;548;23614,7;11204;9,0;13,5;22,5;0,0004199999966658652;0,066
com_barragem_B1_90m;549;23616,5;11206;12,18;13,5;25,7;0,0004299999854993075;0,063
com_barragem_B1_90m;550;23619,1;11208;13,48;13,5;27,0;0,0001;0,06
com_barragem_B1_90m;551;23620,8;11210;11,76;13,5;25,3;0,00031999999191612005;0,061
com_barragem_B1_90m;552;23621,1;11210;14,28;13,5;27,8;0,0004400000034365803;0,055
com_barragem_B1_90m;553;23622,5;11211;15,41;13,0;28,4;0,0001;0,061
com_barragem_B1_90m;554;23623,3;11212;10,73;13,0;23,7;0,000859999970998615;0,053
com_barragem_B1_90m;555;23623,8;11212;12,69;13,0;25,7;0,0008699999889358878;0,052
com_barragem_B1_90m;556;23659,9;11245;5,18;9,8;14,9;0,00430000014603138;0,069
com_barragem_B1_90m;557;23693,0;11274;19,88;8,0;27,9;0,0001;0,068
com_barragem_B1_90m;558;23694,5;11276;16,54;8,0;24,5;0,0004400000034365803;0,059
com_barragem_B1_90m;559;23696,5;11278;11,2;7,5;18,7;0,00033999999868683517;0,065
com_barragem_B1_90m;560;23699,2;11280;10,63;7,5;18,1;0,0001;0,069
com_barragem_B1_90m;561;23733,8;11311;9,95;7,5;17,5;0,0001;0,068
com_barragem_B1_90m;562;23734,8;11312;17,06;7,0;24,1;0,0004400000034365803;0,054
com_barragem_B1_90m;563;24424,2;11925;8,75;7,0;15,8;0,000859999970998615;0,067
com_barragem_B1_90m;564;24432,4;11932;7,98;7,0;15,0;0,000750000006519258;0,066
com_barragem_B1_90m;565;24439,8;11939;8,23;7,0;15,2;0,0008200000156648457;0,068
com_barragem_B1_90m;566;24442,0;11941;9,69;6,5;16,2;0,0012600000482052565;0,058
com_barragem_B1_90m;567;24442,8;11941;17,87;6,5;24,4;0,0001;0,056
com_barragem_B1_90m;568;24454,7;11952;7,44;6,5;13,9;0,00033999999868683517;0,069
com_barragem_B1_90m;569;25161,2;12572;11,83;6,5;18,3;0,0004199999966658652;0,059
com_barragem_B1_90m;570;25161,9;12573;13,09;6,0;19,1;0,0008399999933317304;0,057
com_barragem_B1_90m;571;25162,2;12573;45,0;6,0;51,0;0,0001;0,037
com_barragem_B1_90m;572;25167,6;12578;6,34;6,0;12,3;0,0001;0,069
com_barragem_B1_90m;573;25284,8;12680;12,91;6,0;18,9;0,0011899999808520079;0,058
com_barragem_B1_90m;574;25286,2;12681;10,37;5,5;15,9;0,0003100000030826777;0,058
com_barragem_B1_90m;575;25573,9;12932;8,66;5,5;14,2;0,00039999998989515007;0,056
com_barragem_B1_90m;576;25578,5;12936;6,87;5,5;12,4;0,00033999999868683517;0,055
com_barragem_B1_90m;577;25579,6;12937;7,24;5,0;12,2;0,0007999999797903001;0,069
com_barragem_B1_90m;578;25622,5;12974;8,11;5,0;13,1;0,0008099999977275729;0,063
com_barragem_B1_90m;579;25623,3;12975;4,73;4,6;9,4;0,000910000002477318;0,046
com_barragem_B1_90m;580;25627,1;12978;9,22;3,0;12,2;0,001560000004246831;0,053
com_barragem_B1_90m;581;25663,1;13009;6,53;3,0;9,5;0,0001;0,067
com_barragem_B1_90m;582;25669,1;13014;13,19;3,0;16,2;0,0006399999838322401;0,058
com_barragem_B1_90m;583;25677,0;13021;7,58;3,0;10,6;0,0001;0,066
com_barragem_B1_90m;584;25701,5;13042;6,5;2,5;9,0;0,0004400000034365803;0,065
com_barragem_B1_90m;585;25707,2;13047;8,49;2,5;11,0;0,00031999999191612005;0,062
com_barragem_B1_90m;586;25708,4;13048;8,47;2,5;11,0;0,0001;0,067
com_barragem_B1_90m;587;25726,5;13064;11,81;2,5;14,3;0,0001;0,064
com_barragem_B1_90m;588;25729,0;13066;12,28;2,0;14,3;0,0004400000034365803;0,047
com_barragem_B1_90m;589;25729,3;13066;45,0;2,0;47,0;0,0001;0,035
com_barragem_B1_90m;590;25729,3;13066;45,0;2,0;47,0;0,0001;0,035
com_barragem_B1_90m;591;25729,3;13066;9,87;2,0;11,9;0,0001;0,062
com_barragem_B1_90m;592;25737,7;13074;11,38;2,0;13,4;0,0001;0,052
com_barragem_B1_90m;593;25740,1;13076;12,34;2,0;14,3;0,0010499999625608325;0,063
com_barragem_B1_90m;594;25740,6;13076;10,57;1,5;12,1;0,0003600000054575503;0,043
com_barragem_B1_90m;595;25742,3;13078;9,62;1,5;11,1;0,0004299999854993075;0,057
com_barragem_B1_90m;596;26182,8;13458;11,28;1,5;12,8;0,0001;0,063
